"time","L","S","E","I_S","I_A","H","R","D","V","YIS","YIH","Vcon","XMAY"
"t","NCL","NCS","NCE","NCIS","NCIA","NCH","NCR","NCD","NCV"
43,0.262777537,0.503315429,0.001354578,0.000100844,0.001312299,0.000037717,0.217408593,0.001985294,0.01170771
44,0.262682879,0.504081972,0.001369615,0.000101926,0.001325968,0.000038113,0.216444554,0.001987567,0.011967406
45,0.26258729,0.504841406,0.001384974,0.000103032,0.001339939,0.000038518,0.215488505,0.001989865,0.01222647
46,0.262490749,0.505593731,0.001400663,0.000104161,0.001354219,0.000038932,0.214540461,0.001992187,0.012484896
47,0.262393236,0.506338946,0.001416686,0.000105316,0.001368812,0.000039355,0.213600434,0.001994535,0.01274268
48,0.26229473,0.50707705,0.001433049,0.000106495,0.001383724,0.000039787,0.21266844,0.00199691,0.012999817
49,0.262195208,0.50780804,0.001449758,0.000107699,0.001398958,0.000040229,0.211744494,0.00199931,0.013256304
50,0.262094651,0.508531914,0.001466818,0.000108929,0.001414522,0.000040679,0.210828614,0.002001738,0.013512134
51,0.261993036,0.509248668,0.001484237,0.000110185,0.001430421,0.00004114,0.209920816,0.002004194,0.013767304
52,0.26189034,0.509958297,0.00150202,0.000111467,0.00144666,0.00004161,0.20902112,0.002006678,0.014021808
53,0.261786542,0.510660796,0.001520173,0.000112777,0.001463245,0.000042091,0.208129545,0.00200919,0.014275641
54,0.261681617,0.511356158,0.001538703,0.000114114,0.001480182,0.000042581,0.207246112,0.002011733,0.014528799
55,0.261575544,0.512044377,0.001557617,0.000115479,0.001497477,0.000043082,0.206370843,0.002014305,0.014781277
56,0.261468297,0.512725444,0.001576921,0.000116873,0.001515136,0.000043593,0.205503759,0.002016908,0.015033069
57,0.261359854,0.51339935,0.001596622,0.000118295,0.001533166,0.000044115,0.204644885,0.002019543,0.01528417
58,0.261250189,0.514066086,0.001616727,0.000119747,0.001551572,0.000044648,0.203794246,0.00202221,0.015534575
59,0.261139277,0.514725642,0.001637244,0.000121229,0.001570362,0.000045192,0.202951867,0.002024909,0.015784279
60,0.261027095,0.515378004,0.001658178,0.000122742,0.001589542,0.000045747,0.202117775,0.002027642,0.016033276
61,0.260913615,0.516023161,0.001679538,0.000124285,0.001609119,0.000046314,0.201291999,0.002030409,0.01628156
62,0.260798812,0.5166611,0.001701332,0.00012586,0.001629099,0.000046892,0.200474567,0.00203321,0.016529128
63,0.260682659,0.517291806,0.001723566,0.000127467,0.00164949,0.000047483,0.19966551,0.002036048,0.016775971
64,0.260565129,0.517915263,0.001746248,0.000129107,0.0016703,0.000048085,0.19886486,0.002038921,0.017022086
65,0.260446196,0.518531456,0.001769387,0.000130781,0.001691534,0.000048699,0.198072649,0.002041831,0.017267466
66,0.260325831,0.519140366,0.001792991,0.000132488,0.001713202,0.000049326,0.197288911,0.002044779,0.017512106
67,0.260204006,0.519741976,0.001817067,0.000134229,0.001735309,0.000049966,0.196513682,0.002047766,0.017755998
68,0.260080693,0.520336266,0.001841624,0.000136006,0.001757865,0.000050619,0.195746997,0.002050792,0.017999138
69,0.259955862,0.520923216,0.00186667,0.000137818,0.001780877,0.000051285,0.194988895,0.002053858,0.01824152
70,0.259829484,0.521502804,0.001892214,0.000139666,0.001804352,0.000051964,0.194239415,0.002056964,0.018483136
71,0.259701528,0.522075009,0.001918265,0.000141552,0.0018283,0.000052657,0.193498596,0.002060113,0.018723981
72,0.259571965,0.522639806,0.00194483,0.000143475,0.001852728,0.000053364,0.192766481,0.002063304,0.018964048
73,0.259440763,0.523197171,0.001971921,0.000145436,0.001877644,0.000054085,0.192043112,0.002066538,0.019203331
74,0.259307891,0.523747078,0.001999544,0.000147436,0.001903058,0.00005482,0.191328534,0.002069816,0.019441823
75,0.259173317,0.524289501,0.00202771,0.000149476,0.001928977,0.00005557,0.190622792,0.00207314,0.019679517
76,0.259037008,0.524824412,0.002056428,0.000151556,0.001955411,0.000056335,0.189925933,0.002076509,0.019916407
77,0.258898932,0.525351782,0.002085708,0.000153677,0.001982369,0.000057115,0.189238006,0.002079926,0.020152486
78,0.258759054,0.525871581,0.002115559,0.000155839,0.002009859,0.00005791,0.188559062,0.00208339,0.020387746
79,0.258617342,0.526383778,0.00214599,0.000158044,0.002037892,0.000058721,0.18788915,0.002086903,0.02062218
80,0.25847376,0.526888341,0.002177012,0.000160292,0.002066475,0.000059548,0.187228325,0.002090465,0.020855782
81,0.258328273,0.527385236,0.002208635,0.000162584,0.002095619,0.000060391,0.18657664,0.002094079,0.021088543
82,0.258180846,0.527874429,0.002240869,0.000164921,0.002125334,0.00006125,0.185934151,0.002097744,0.021320457
83,0.258031443,0.528355884,0.002273724,0.000167303,0.002155629,0.000062126,0.185300915,0.002101461,0.021551515
84,0.257880027,0.528829565,0.002307211,0.000169731,0.002186513,0.00006302,0.184676992,0.002105232,0.021781709
85,0.25772656,0.529295432,0.002341339,0.000172206,0.002217998,0.00006393,0.184062442,0.002109059,0.022011033
86,0.257571006,0.529753448,0.00237612,0.000174728,0.002250093,0.000064859,0.183457327,0.00211294,0.022239477
87,0.257413326,0.530203572,0.002411565,0.000177299,0.002282808,0.000065805,0.18286171,0.002116879,0.022467035
88,0.257253481,0.530645762,0.002447683,0.00017992,0.002316155,0.000066769,0.182275657,0.002120876,0.022693696
89,0.257091432,0.531079976,0.002484487,0.00018259,0.002350142,0.000067752,0.181699235,0.002124931,0.022919454
90,0.256927139,0.531506169,0.002521987,0.000185312,0.002384782,0.000068754,0.181132511,0.002129047,0.023144299
91,0.25676056,0.531924298,0.002560194,0.000188085,0.002420084,0.000069775,0.180575556,0.002133224,0.023368222
92,0.256591656,0.532334314,0.00259912,0.000190911,0.00245606,0.000070816,0.180028442,0.002137464,0.023591216
93,0.256420385,0.532736172,0.002638776,0.00019379,0.002492721,0.000071876,0.179491241,0.002141768,0.023813271
94,0.256246704,0.533129822,0.002679174,0.000196724,0.002530078,0.000072956,0.17896403,0.002146136,0.024034377
95,0.256070571,0.533515214,0.002720324,0.000199712,0.002568141,0.000074057,0.178446884,0.00215057,0.024254526
96,0.255891942,0.533892298,0.002762239,0.000202757,0.002606923,0.000075178,0.177939883,0.002155072,0.024473708
97,0.255710773,0.534261021,0.002804929,0.000205859,0.002646435,0.000076321,0.177443106,0.002159643,0.024691913
98,0.255527021,0.534621329,0.002848408,0.000209018,0.002686688,0.000077485,0.176956635,0.002164283,0.024909132
99,0.255340639,0.534973169,0.002892686,0.000212237,0.002727693,0.000078671,0.176480555,0.002168994,0.025125356
100,0.255151583,0.535316485,0.002937776,0.000215514,0.002769464,0.000079878,0.176014949,0.002173779,0.025340573
101,0.254959806,0.535651219,0.002983689,0.000218853,0.00281201,0.000081109,0.175559905,0.002178637,0.025554773
102,0.254765262,0.535977314,0.003030437,0.000222252,0.002855344,0.000082362,0.175115513,0.00218357,0.025767947
103,0.254567903,0.53629471,0.003078032,0.000225714,0.002899479,0.000083638,0.174681861,0.00218858,0.025980084
104,0.254367681,0.536603347,0.003126486,0.000229239,0.002944425,0.000084937,0.174259044,0.002193668,0.026191173
105,0.254164549,0.536903163,0.003175811,0.000232829,0.002990196,0.000086261,0.173847155,0.002198835,0.026401203
106,0.253958457,0.537194096,0.003226019,0.000236483,0.003036802,0.000087608,0.173446288,0.002204083,0.026610163
107,0.253749356,0.537476083,0.003277122,0.000240203,0.003084256,0.00008898,0.173056543,0.002209414,0.026818043
108,0.253537196,0.537749058,0.003329131,0.00024399,0.00313257,0.000090377,0.172678019,0.002214828,0.02702483
109,0.253321926,0.538012957,0.003382059,0.000247845,0.003181757,0.000091799,0.172310815,0.002220328,0.027230514
110,0.253103497,0.538267711,0.003435917,0.000251769,0.003231828,0.000093246,0.171955036,0.002225915,0.027435082
111,0.252881855,0.538513253,0.003490718,0.000255762,0.003282795,0.00009472,0.171610784,0.00223159,0.027638523
112,0.25265695,0.538749515,0.003546472,0.000259825,0.003334671,0.000096219,0.171278168,0.002237355,0.027840825
113,0.252428729,0.538976426,0.003603191,0.00026396,0.003387468,0.000097745,0.170957293,0.002243212,0.028041976
114,0.252197139,0.539193917,0.003660887,0.000268168,0.003441197,0.000099299,0.17064827,0.002249161,0.028241963
115,0.251962127,0.539401915,0.003719571,0.000272448,0.003495871,0.000100879,0.17035121,0.002255206,0.028440773
116,0.251723639,0.539600348,0.003779254,0.000276803,0.003551502,0.000102487,0.170066225,0.002261347,0.028638395
117,0.251481621,0.539789143,0.003839948,0.000281232,0.003608101,0.000104123,0.16979343,0.002267587,0.028834815
118,0.251236019,0.539968226,0.003901662,0.000285738,0.00366568,0.000105787,0.169532941,0.002273926,0.029030021
119,0.250986777,0.540137523,0.003964409,0.00029032,0.003724251,0.00010748,0.169284876,0.002280367,0.029223998
120,0.25073384,0.540296957,0.004028197,0.00029498,0.003783825,0.000109202,0.169049352,0.002286911,0.029416735
121,0.250477154,0.540446454,0.004093039,0.000299718,0.003844415,0.000110953,0.168826492,0.00229356,0.029608217
122,0.250216661,0.540585935,0.004158942,0.000304535,0.00390603,0.000112734,0.168616416,0.002300316,0.029798431
123,0.249952307,0.540715325,0.004225918,0.000309432,0.003968682,0.000114544,0.168419249,0.00230718,0.029987363
124,0.249684034,0.540834545,0.004293975,0.00031441,0.004032383,0.000116385,0.168235115,0.002314155,0.030174998
125,0.249411785,0.540943518,0.004363124,0.00031947,0.004097142,0.000118256,0.168064139,0.002321242,0.030361324
126,0.249135505,0.541042166,0.004433371,0.000324611,0.00416297,0.000120158,0.167906451,0.002328443,0.030546326
127,0.248855135,0.541130408,0.004504726,0.000329836,0.004229877,0.000122092,0.167762177,0.00233576,0.030729989
128,0.248570619,0.541208168,0.004577198,0.000335145,0.004297873,0.000124056,0.167631448,0.002343194,0.030912298
129,0.248281899,0.541275365,0.004650792,0.000340538,0.004366969,0.000126053,0.167514395,0.002350749,0.03109324
130,0.247988919,0.54133192,0.004725518,0.000346016,0.004437172,0.000128081,0.16741115,0.002358424,0.0312728
131,0.24769162,0.541377755,0.00480138,0.000351579,0.004508492,0.000130142,0.167321846,0.002366224,0.031450962
132,0.247389946,0.54141279,0.004878386,0.000357229,0.004580938,0.000132234,0.167246616,0.002374149,0.031627711
133,0.247083839,0.541436948,0.004956541,0.000362966,0.004654518,0.00013436,0.167185595,0.002382201,0.031803033
134,0.246773241,0.541450148,0.00503585,0.00036879,0.00472924,0.000136519,0.167138919,0.002390382,0.031976912
135,0.246458096,0.541452314,0.005116319,0.000374701,0.00480511,0.00013871,0.167106724,0.002398694,0.032149332
136,0.246138347,0.541443367,0.005197949,0.000380701,0.004882137,0.000140935,0.167089145,0.00240714,0.032320279
137,0.245813936,0.54142323,0.005280746,0.000386789,0.004960325,0.000143193,0.167086322,0.002415721,0.032489737
138,0.245484808,0.541391827,0.005364711,0.000392967,0.005039683,0.000145485,0.16709839,0.00242444,0.032657689
139,0.245150906,0.541349083,0.005449847,0.000399233,0.005120213,0.000147811,0.167125488,0.002433297,0.032824122
140,0.244812175,0.541294922,0.005536154,0.000405589,0.005201922,0.00015017,0.167167754,0.002442296,0.032989017
141,0.244468558,0.541229272,0.005623633,0.000412035,0.005284813,0.000152564,0.167225325,0.002451438,0.033152361
142,0.244120002,0.541152059,0.005712284,0.000418571,0.005368891,0.000154992,0.167298341,0.002460725,0.033314137
143,0.243766451,0.541063212,0.005802105,0.000425196,0.005454157,0.000157454,0.167386937,0.002470159,0.033474328
144,0.243407853,0.540962661,0.005893094,0.000431911,0.005540613,0.00015995,0.167491253,0.002479743,0.03363292
145,0.243044153,0.540850339,0.005985249,0.000438717,0.005628262,0.00016248,0.167611424,0.002489479,0.033789896
146,0.2426753,0.540726179,0.006078564,0.000445612,0.005717104,0.000165045,0.167747588,0.002499367,0.033945241
147,0.242301242,0.540590115,0.006173035,0.000452597,0.005807138,0.000167644,0.16789988,0.002509411,0.034098937
148,0.241921929,0.540442085,0.006268656,0.000459671,0.005898364,0.000170277,0.168068434,0.002519612,0.034250971
149,0.241537309,0.540282029,0.006365421,0.000466834,0.00599078,0.000172944,0.168253385,0.002529973,0.034401325
150,0.241147335,0.540109887,0.00646332,0.000474087,0.006084382,0.000175645,0.168454865,0.002540495,0.034549983
151,0.240751959,0.539925605,0.006562345,0.000481427,0.006179167,0.000178381,0.168673004,0.002551181,0.034696931
152,0.240351134,0.539729128,0.006662485,0.000488855,0.006275131,0.00018115,0.168907933,0.002562032,0.034842152
153,0.239944815,0.539520406,0.006763728,0.000496371,0.006372266,0.000183952,0.16915978,0.002573051,0.034985631
154,0.239532957,0.539299392,0.006866063,0.000503972,0.006470568,0.000186788,0.169428669,0.002584239,0.035127352
155,0.239115518,0.539066041,0.006969474,0.00051166,0.006570027,0.000189658,0.169714726,0.002595598,0.035267299
156,0.238692457,0.538820311,0.007073946,0.000519432,0.006670635,0.00019256,0.170018071,0.00260713,0.035405459
157,0.238263734,0.538562165,0.007179462,0.000527287,0.006772381,0.000195494,0.170338823,0.002618838,0.035541815
158,0.23782931,0.538291568,0.007286006,0.000535226,0.006875255,0.000198461,0.170677099,0.002630722,0.035676353
159,0.237389149,0.538008491,0.007393556,0.000543246,0.006979243,0.00020146,0.171033011,0.002642786,0.035809058
160,0.236943217,0.537712906,0.007502092,0.000551346,0.007084331,0.00020449,0.171406671,0.00265503,0.035939916
161,0.23649148,0.537404793,0.007611592,0.000559525,0.007190505,0.000207551,0.171798184,0.002667457,0.036068912
162,0.236033908,0.537084132,0.007722032,0.000567782,0.007297748,0.000210643,0.172207654,0.002680068,0.036196033
163,0.235570472,0.536750911,0.007833387,0.000576114,0.007406042,0.000213764,0.17263518,0.002692865,0.036321264
164,0.235101145,0.536405121,0.00794563,0.000584521,0.007515369,0.000216915,0.173080857,0.00270585,0.036444593
165,0.234625902,0.536046758,0.008058732,0.000592999,0.007625706,0.000220095,0.173544776,0.002719025,0.036566005
166,0.234144722,0.535675826,0.008172664,0.000601548,0.007737033,0.000223303,0.174027024,0.00273239,0.036685489
167,0.233657584,0.535292329,0.008287394,0.000610165,0.007849326,0.000226538,0.174527682,0.002745949,0.036803033
168,0.233164472,0.534896281,0.00840289,0.000618849,0.007962559,0.0002298,0.175046826,0.002759701,0.036918623
169,0.232665369,0.534487701,0.008519115,0.000627596,0.008076706,0.000233088,0.175584528,0.002773649,0.037032248
170,0.232160265,0.534066612,0.008636034,0.000636404,0.00819174,0.000236401,0.176140853,0.002787794,0.037143898
171,0.231649149,0.533633044,0.008753609,0.000645272,0.008307629,0.000239738,0.17671586,0.002802138,0.037253561
172,0.231132015,0.533187034,0.008871801,0.000654195,0.008424344,0.000243098,0.177309604,0.002816681,0.037361227
173,0.23060886,0.532728625,0.008990567,0.000663173,0.008541851,0.000246481,0.177922131,0.002831426,0.037466887
174,0.230079682,0.532257867,0.009109865,0.0006722,0.008660116,0.000249884,0.178553482,0.002846373,0.037570531
175,0.229544484,0.531774815,0.009229651,0.000681276,0.008779102,0.000253309,0.179203691,0.002861523,0.03767215
176,0.229003271,0.531279534,0.009349878,0.000690395,0.008898772,0.000256752,0.179872783,0.002876878,0.037771736
177,0.228456052,0.530772095,0.009470499,0.000699556,0.009019087,0.000260213,0.180560778,0.002892438,0.037869282
178,0.227902839,0.530252574,0.009591463,0.000708755,0.009140005,0.000263691,0.181267687,0.002908205,0.037964781
179,0.227343647,0.529721059,0.009712721,0.000717987,0.009261484,0.000267184,0.181993513,0.002924179,0.038058226
180,0.226778495,0.52917764,0.009834218,0.00072725,0.00938348,0.000270691,0.182738252,0.002940361,0.038149612
181,0.226207405,0.528622421,0.009955902,0.00073654,0.009505946,0.000274212,0.183501889,0.002956752,0.038238933
182,0.225630403,0.528055509,0.010077716,0.000745853,0.009628835,0.000277743,0.184284402,0.002973352,0.038326186
183,0.225047518,0.527477022,0.010199603,0.000755185,0.009752097,0.000281285,0.185085761,0.002990162,0.038411367
184,0.224458784,0.526887084,0.010321504,0.000764531,0.009875683,0.000284835,0.185905923,0.003007183,0.038494473
185,0.223864238,0.526285829,0.01044336,0.000773888,0.009999539,0.000288392,0.186744839,0.003024414,0.038575502
186,0.223263919,0.525673399,0.010565108,0.00078325,0.010123612,0.000291955,0.187602449,0.003041856,0.038654453
187,0.222657873,0.525049943,0.010686686,0.000792615,0.010247845,0.000295521,0.188478683,0.003059509,0.038731325
188,0.222046148,0.524415622,0.01080803,0.000801976,0.010372183,0.00029909,0.18937346,0.003077372,0.038806118
189,0.221428796,0.523770603,0.010929075,0.00081133,0.010496566,0.000302658,0.190286689,0.003095447,0.038878835
190,0.220805873,0.523115062,0.011049754,0.000820671,0.010620934,0.000306226,0.19121827,0.003113733,0.038949477
191,0.22017744,0.522449183,0.011169999,0.000829995,0.010745227,0.00030979,0.192168089,0.003132229,0.039018047
192,0.219543561,0.521773162,0.011289743,0.000839296,0.010869381,0.000313349,0.193136023,0.003150935,0.039084549
193,0.218904303,0.5210872,0.011408915,0.00084857,0.010993333,0.000316901,0.194121938,0.003169851,0.039148988
194,0.21825974,0.520391509,0.011527445,0.000857812,0.011117018,0.000320445,0.195125686,0.003188976,0.039211369
195,0.217609946,0.51968631,0.011645262,0.000867015,0.011240369,0.000323977,0.196147111,0.003208309,0.0392717
196,0.216955003,0.518971832,0.011762294,0.000876176,0.011363318,0.000327498,0.197186041,0.00322785,0.039329988
197,0.216294994,0.518248313,0.011878469,0.000885288,0.011485798,0.000331003,0.198242297,0.003247597,0.039386241
198,0.215630007,0.517516,0.011993714,0.000894346,0.011607738,0.000334492,0.199315684,0.003267549,0.03944047
199,0.214960135,0.516775149,0.012107955,0.000903344,0.011729069,0.000337962,0.200405996,0.003287706,0.039492685
200,0.214285473,0.516026023,0.012221119,0.000912278,0.011849719,0.000341411,0.201513016,0.003308065,0.039542897
201,0.213606121,0.515268895,0.012333132,0.000921141,0.011969616,0.000344837,0.202636514,0.003328626,0.039591119
202,0.212922184,0.514504046,0.01244392,0.000929928,0.012088688,0.000348239,0.203776246,0.003349386,0.039637364
203,0.212233768,0.513731766,0.012553408,0.000938633,0.012206862,0.000351613,0.204931958,0.003370344,0.039681649
204,0.211540984,0.512952352,0.012661524,0.000947251,0.012324064,0.000354958,0.206103382,0.003391499,0.039723987
205,0.210843948,0.51216611,0.012768194,0.000955775,0.01244022,0.000358271,0.207290238,0.003412848,0.039764396
206,0.210142778,0.511373353,0.012873344,0.000964201,0.012555257,0.000361551,0.208492235,0.003434389,0.039802893
207,0.209437595,0.510574401,0.012976902,0.000972523,0.0126691,0.000364795,0.209709067,0.00345612,0.039839498
208,0.208728526,0.509769584,0.013078796,0.000980734,0.012781674,0.000368001,0.210940418,0.003478038,0.039874229
209,0.208015699,0.508959237,0.013178953,0.00098883,0.012892906,0.000371168,0.212185958,0.003500141,0.039907108
210,0.207299246,0.508143702,0.013277305,0.000996805,0.013002721,0.000374292,0.213445346,0.003522427,0.039938156
211,0.206579302,0.507323329,0.01337378,0.001004653,0.013111046,0.000377372,0.214718229,0.003544893,0.039967396
212,0.205856005,0.506498473,0.013468311,0.001012369,0.013217807,0.000380406,0.216004242,0.003567536,0.039994852
213,0.205129496,0.505669496,0.013560831,0.001019947,0.013322933,0.000383391,0.217303007,0.003590352,0.040020548
214,0.204399919,0.504836766,0.013651272,0.001027383,0.013426349,0.000386325,0.218614136,0.00361334,0.04004451
215,0.20366742,0.504000657,0.013739572,0.00103467,0.013527986,0.000389207,0.219937229,0.003636495,0.040066765
216,0.202932148,0.503161546,0.013825666,0.001041805,0.013627773,0.000392034,0.221271875,0.003659814,0.040087339
217,0.202194255,0.502319817,0.013909494,0.001048781,0.01372564,0.000394805,0.222617652,0.003683294,0.040106262
218,0.201453894,0.501475858,0.013990996,0.001055593,0.01382152,0.000397517,0.223974128,0.003706931,0.040123562
219,0.200711221,0.500630062,0.014070115,0.001062238,0.013915344,0.000400169,0.22534086,0.003730722,0.040139269
220,0.199966393,0.499782824,0.014146795,0.001068709,0.014007048,0.000402758,0.226717396,0.003754663,0.040153415
221,0.19921957,0.498934543,0.014220982,0.001075004,0.014096567,0.000405283,0.228103271,0.00377875,0.040166031
222,0.198470911,0.498085622,0.014292626,0.001081116,0.014183839,0.000407742,0.229498016,0.003802978,0.040177149
223,0.197720581,0.497236467,0.014361678,0.001087043,0.014268803,0.000410133,0.230901148,0.003827345,0.040186803
224,0.196968741,0.496387483,0.014428091,0.001092779,0.0143514,0.000412455,0.23231218,0.003851845,0.040195027
225,0.196215557,0.495539082,0.014491821,0.001098321,0.014431572,0.000414706,0.233730612,0.003876474,0.040201855
226,0.195461195,0.494691672,0.014552827,0.001103665,0.014509265,0.000416884,0.23515594,0.003901228,0.040207323
227,0.19470582,0.493845666,0.014611069,0.001108808,0.014584426,0.000418988,0.236587651,0.003926103,0.040211467
228,0.1939496,0.493001476,0.014666514,0.001113746,0.014657005,0.000421017,0.238025225,0.003951094,0.040214322
229,0.193192702,0.492159514,0.014719126,0.001118476,0.014726952,0.000422969,0.239468138,0.003976196,0.040215927
230,0.192435292,0.491320192,0.014768875,0.001122995,0.014794222,0.000424843,0.240915857,0.004001405,0.040216318
231,0.19167754,0.490483921,0.014815735,0.0011273,0.014858772,0.000426637,0.242367844,0.004026716,0.040215534
232,0.190919611,0.489651111,0.014859681,0.001131389,0.014920561,0.000428351,0.243823559,0.004052124,0.040213613
233,0.190161673,0.488822171,0.01490069,0.001135259,0.01497955,0.000429984,0.245282454,0.004077624,0.040210595
234,0.189403892,0.487997506,0.014938746,0.001138908,0.015035705,0.000431534,0.24674398,0.004103212,0.040206518
235,0.188646434,0.487177522,0.014973832,0.001142334,0.015088992,0.000433001,0.248207583,0.004128882,0.040201422
236,0.187889464,0.486362618,0.015005936,0.001145536,0.015139382,0.000434383,0.249672707,0.004154629,0.040195347
237,0.187133145,0.485553193,0.015035048,0.001148511,0.015186848,0.000435681,0.251138793,0.004180449,0.040188333
238,0.186377641,0.48474964,0.015061164,0.00115126,0.015231365,0.000436893,0.252605282,0.004206336,0.040180421
239,0.185623112,0.48395235,0.015084278,0.00115378,0.015272914,0.000438018,0.254071612,0.004232284,0.04017165
240,0.184869719,0.483161709,0.015104393,0.001156071,0.015311475,0.000439058,0.255537223,0.00425829,0.040162063
241,0.184117619,0.482378095,0.015121509,0.001158133,0.015347034,0.00044001,0.257001553,0.004284348,0.040151699
242,0.183366968,0.481601886,0.015135635,0.001159965,0.015379579,0.000440875,0.25846404,0.004310452,0.040140599
243,0.182617921,0.480833449,0.015146778,0.001161567,0.015409102,0.000441653,0.259924127,0.004336597,0.040128805
244,0.18187063,0.48007315,0.015154952,0.001162939,0.015435595,0.000442344,0.261381255,0.004362779,0.040116356
245,0.181125243,0.479321345,0.01516017,0.001164082,0.015459057,0.000442947,0.262834869,0.004388992,0.040103295
246,0.18038191,0.478578384,0.015162451,0.001164997,0.015479488,0.000443462,0.264284417,0.004415231,0.04008966
