-.00155663  .00427947
-.00143556  .00398365
-.00145057  .00397058
-.00146613  .00395919
-.00148200  .00394858
-.00149813  .00393852
-.00151452  .00392898
-.00153116  .00391992
-.00154808  .00391125
-.00156524  .00390298
-.00158266  .00389505
-.00160035  .00388744
-.00161828  .00388012
-.00163648  .00387306
-.00165493  .00386617
-.00167362  .00385945
-.00169252  .00385284
-.00171165  .00384629
-.00173097  .00383975
-.00175049  .00383315
-.00177015  .00382650
-.00178996  .00381965
-.00180986  .00381258
-.00182983  .00380521
-.00184984  .00379748
-.00186983  .00378930
-.00188974  .00378062
-.00190950  .00377131
-.00192908  .00376132
-.00194839  .00375053
-.00196735  .00373885
-.00198583  .00372619
-.00200381  .00371242
-.00202109  .00369746
-.00203760  .00368118
-.00205319  .00366348
-.00206774  .00364424
-.00208106  .00362331
-.00209300  .00360061
-.00210339  .00357603
-.00211204  .00354941
-.00211879  .00352067
-.00212339  .00348966
-.00212565  .00345629
-.00212535  .00342046
-.00212229  .00338206
-.00211625  .00334100
-.00210702  .00329721
-.00209441  .00325060
-.00207820  .00320112
-.00205823  .00314870
-.00203434  .00309332
-.00200642  .00303493
-.00197432  .00297350
-.00193801  .00290904
-.00189743  .00284155
-.00185260  .00277103
-.00180359  .00269753
-.00175047  .00262105
-.00169338  .00254168
-.00163256  .00245944
-.00156821  .00237441
-.00150064  .00228669
-.00143021  .00219636
-.00135728  .00210357
-.00128228  .00200844
-.00120565  .00191113
-.00112786  .00181184
-.00104944  .00171077
-.00097088  .00160821
-.00089268  .00150443
-.00081535  .00139978
-.00073942  .00129464
-.00066535  .00118940
-.00059362  .00108457
-.00052464  .00098063
-.00045882  .00087818
-.00039654  .00077778
-.00033813  .00068013
-.00028383  .00058588
-.00023392  .00049575
-.00018855  .00041051
-.00014790  .00033092
-.00011208  .00025778
-.00008113  .00019187
-.00005512  .00013403
-.00003405  .00008512
-.00001794  .00004609
-.00000688  .00001813
-.00000096  .00000259
