.00000000  -.00155663  .00427947
1.00000000  -.00155663  .00427947
2.00000000  -.00155663  .00427947
3.00000000  -.00155663  .00427947
4.00000000  -.00143556  .00398365
5.00000000  -.00143556  .00398365
6.00000000  -.00143556  .00398365
7.00000000  -.00143556  .00398365
8.00000000  -.00145057  .00397058
9.00000000  -.00145057  .00397058
10.00000000  -.00145057  .00397058
11.00000000  -.00145057  .00397058
12.00000000  -.00146613  .00395919
13.00000000  -.00146613  .00395919
14.00000000  -.00146613  .00395919
15.00000000  -.00146613  .00395919
16.00000000  -.00148200  .00394858
17.00000000  -.00148200  .00394858
18.00000000  -.00148200  .00394858
19.00000000  -.00148200  .00394858
20.00000000  -.00149813  .00393852
21.00000000  -.00149813  .00393852
22.00000000  -.00149813  .00393852
23.00000000  -.00149813  .00393852
24.00000000  -.00151452  .00392898
25.00000000  -.00151452  .00392898
26.00000000  -.00151452  .00392898
27.00000000  -.00151452  .00392898
28.00000000  -.00153116  .00391992
29.00000000  -.00153116  .00391992
30.00000000  -.00153116  .00391992
31.00000000  -.00153116  .00391992
32.00000000  -.00154808  .00391125
33.00000000  -.00154808  .00391125
34.00000000  -.00154808  .00391125
35.00000000  -.00154808  .00391125
36.00000000  -.00156524  .00390298
37.00000000  -.00156524  .00390298
38.00000000  -.00156524  .00390298
39.00000000  -.00156524  .00390298
40.00000000  -.00158266  .00389505
41.00000000  -.00158266  .00389505
42.00000000  -.00158266  .00389505
43.00000000  -.00158266  .00389505
44.00000000  -.00160035  .00388744
45.00000000  -.00160035  .00388744
46.00000000  -.00160035  .00388744
47.00000000  -.00160035  .00388744
48.00000000  -.00161828  .00388012
49.00000000  -.00161828  .00388012
50.00000000  -.00161828  .00388012
51.00000000  -.00161828  .00388012
52.00000000  -.00163648  .00387306
53.00000000  -.00163648  .00387306
54.00000000  -.00163648  .00387306
55.00000000  -.00163648  .00387306
56.00000000  -.00165493  .00386617
57.00000000  -.00165493  .00386617
58.00000000  -.00165493  .00386617
59.00000000  -.00165493  .00386617
60.00000000  -.00167362  .00385945
61.00000000  -.00167362  .00385945
62.00000000  -.00167362  .00385945
63.00000000  -.00167362  .00385945
64.00000000  -.00169252  .00385284
65.00000000  -.00169252  .00385284
66.00000000  -.00169252  .00385284
67.00000000  -.00169252  .00385284
68.00000000  -.00171165  .00384629
69.00000000  -.00171165  .00384629
70.00000000  -.00171165  .00384629
71.00000000  -.00171165  .00384629
72.00000000  -.00173097  .00383975
73.00000000  -.00173097  .00383975
74.00000000  -.00173097  .00383975
75.00000000  -.00173097  .00383975
76.00000000  -.00175049  .00383315
77.00000000  -.00175049  .00383315
78.00000000  -.00175049  .00383315
79.00000000  -.00175049  .00383315
80.00000000  -.00177015  .00382650
81.00000000  -.00177015  .00382650
82.00000000  -.00177015  .00382650
83.00000000  -.00177015  .00382650
84.00000000  -.00178996  .00381965
85.00000000  -.00178996  .00381965
86.00000000  -.00178996  .00381965
87.00000000  -.00178996  .00381965
88.00000000  -.00180986  .00381258
89.00000000  -.00180986  .00381258
90.00000000  -.00180986  .00381258
91.00000000  -.00180986  .00381258
92.00000000  -.00182983  .00380521
93.00000000  -.00182983  .00380521
94.00000000  -.00182983  .00380521
95.00000000  -.00182983  .00380521
96.00000000  -.00184984  .00379748
97.00000000  -.00184984  .00379748
98.00000000  -.00184984  .00379748
99.00000000  -.00184984  .00379748
100.00000000  -.00186983  .00378930
101.00000000  -.00186983  .00378930
102.00000000  -.00186983  .00378930
103.00000000  -.00186983  .00378930
104.00000000  -.00188974  .00378062
105.00000000  -.00188974  .00378062
106.00000000  -.00188974  .00378062
107.00000000  -.00188974  .00378062
108.00000000  -.00190950  .00377131
109.00000000  -.00190950  .00377131
110.00000000  -.00190950  .00377131
111.00000000  -.00190950  .00377131
112.00000000  -.00192908  .00376132
113.00000000  -.00192908  .00376132
114.00000000  -.00192908  .00376132
115.00000000  -.00192908  .00376132
116.00000000  -.00194839  .00375053
117.00000000  -.00194839  .00375053
118.00000000  -.00194839  .00375053
119.00000000  -.00194839  .00375053
120.00000000  -.00196735  .00373885
121.00000000  -.00196735  .00373885
122.00000000  -.00196735  .00373885
123.00000000  -.00196735  .00373885
124.00000000  -.00198583  .00372619
125.00000000  -.00198583  .00372619
126.00000000  -.00198583  .00372619
127.00000000  -.00198583  .00372619
128.00000000  -.00200381  .00371242
129.00000000  -.00200381  .00371242
130.00000000  -.00200381  .00371242
131.00000000  -.00200381  .00371242
132.00000000  -.00202109  .00369746
133.00000000  -.00202109  .00369746
134.00000000  -.00202109  .00369746
135.00000000  -.00202109  .00369746
136.00000000  -.00203760  .00368118
137.00000000  -.00203760  .00368118
138.00000000  -.00203760  .00368118
139.00000000  -.00203760  .00368118
140.00000000  -.00205319  .00366348
141.00000000  -.00205319  .00366348
142.00000000  -.00205319  .00366348
143.00000000  -.00205319  .00366348
144.00000000  -.00206774  .00364424
145.00000000  -.00206774  .00364424
146.00000000  -.00206774  .00364424
147.00000000  -.00206774  .00364424
148.00000000  -.00208106  .00362331
149.00000000  -.00208106  .00362331
150.00000000  -.00208106  .00362331
151.00000000  -.00208106  .00362331
152.00000000  -.00209300  .00360061
153.00000000  -.00209300  .00360061
154.00000000  -.00209300  .00360061
155.00000000  -.00209300  .00360061
156.00000000  -.00210339  .00357603
157.00000000  -.00210339  .00357603
158.00000000  -.00210339  .00357603
159.00000000  -.00210339  .00357603
160.00000000  -.00211204  .00354941
161.00000000  -.00211204  .00354941
162.00000000  -.00211204  .00354941
163.00000000  -.00211204  .00354941
