"time","L","S","E","I_S","I_A","H","R","D","V","YIS","YIH","Vcon","XMAY"
"t","CL","CS","CE","CIS","CIA","CH","CR","CD","CV"
28,0.261758677,0.485758878,0.001162846,0.000087095,0.001139544,0.000032691,0.232819848,0.001953765,0.015286656
29,0.260721105,0.487165393,0.001173502,0.000087861,0.00114909,0.000032972,0.23173677,0.001955728,0.015977579
30,0.259687005,0.488563653,0.001184414,0.000088643,0.001158875,0.000033258,0.230661564,0.001957709,0.016664877
31,0.258656354,0.489953663,0.001195585,0.000089444,0.001168903,0.000033551,0.229594231,0.001959707,0.017348562
32,0.257666757,0.491415031,0.001207017,0.000090263,0.001179177,0.000033851,0.228534774,0.001961724,0.017911406
33,0.256867795,0.493263947,0.001218727,0.000091102,0.001189702,0.000034158,0.227483194,0.001963759,0.017887617
34,0.256070607,0.495101971,0.001230723,0.00009196,0.001200485,0.000034471,0.226439496,0.001965812,0.017864475
35,0.255275174,0.496929118,0.001243007,0.000092839,0.00121153,0.000034792,0.225403684,0.001967885,0.017841971
36,0.254470016,0.498684673,0.001255582,0.000093739,0.001222844,0.000035121,0.224375766,0.001969978,0.017892282
37,0.253609539,0.500127475,0.001268443,0.00009466,0.001234431,0.000035457,0.223355747,0.001972092,0.018302157
38,0.252751208,0.501561582,0.001281591,0.000095602,0.001246294,0.000035801,0.222343635,0.001974226,0.01871006
39,0.251895001,0.502986992,0.001295034,0.000096567,0.001258437,0.000036154,0.22133944,0.001976381,0.019115995
40,0.251190581,0.504436244,0.001308774,0.000097553,0.001270863,0.000036514,0.22034317,0.001978558,0.019337742
41,0.251235226,0.506036251,0.001322834,0.000098562,0.001283578,0.000036883,0.219354834,0.001980757,0.018651075
42,0.251279014,0.507624244,0.001337223,0.000099594,0.001296589,0.00003726,0.218374444,0.001982979,0.017968654
43,0.251321926,0.509200239,0.001351943,0.00010065,0.001309902,0.000037646,0.217402011,0.001985224,0.017290458
44,0.251202234,0.510669812,0.001367,0.00010173,0.001323524,0.000038041,0.21643755,0.001987493,0.016872616
45,0.250275421,0.511660204,0.001382374,0.000102834,0.001337459,0.000038445,0.215481074,0.001989786,0.017732402
46,0.249351118,0.512644975,0.001398062,0.000103963,0.001351709,0.000038858,0.214532598,0.001992104,0.018586613
47,0.248429302,0.513624089,0.001414072,0.000105117,0.001366276,0.00003928,0.213592138,0.001994448,0.019435279
48,0.247746385,0.514338253,0.001430414,0.000106295,0.001381162,0.000039712,0.212659707,0.001996818,0.020301253
49,0.248247339,0.513754142,0.001447074,0.000107498,0.001396371,0.000040153,0.211735324,0.001999214,0.021272886
50,0.248748269,0.513171115,0.001464053,0.000108725,0.001411902,0.000040603,0.210819003,0.002001637,0.022234693
51,0.249249151,0.512589091,0.001481359,0.000109978,0.001427757,0.000041063,0.20991076,0.002004088,0.023186753
52,0.249506162,0.512352756,0.001499002,0.000111255,0.00144394,0.000041532,0.209010612,0.002006567,0.024028175
53,0.248546405,0.513833422,0.001517023,0.000112558,0.001460454,0.000042011,0.208118575,0.002009075,0.024360477
54,0.247589268,0.515303969,0.001535441,0.000113887,0.001477313,0.000042499,0.207234669,0.002011613,0.024691342
55,0.246634726,0.51676439,0.001554257,0.000115245,0.001494524,0.000042997,0.206358914,0.00201418,0.025020766
56,0.24573902,0.517988084,0.001573476,0.000116631,0.001512099,0.000043506,0.205491331,0.002016778,0.025519075
57,0.245125968,0.518077178,0.00159307,0.000118046,0.001530042,0.000044025,0.204631945,0.002019407,0.026860318
58,0.244513283,0.518168418,0.001613036,0.00011949,0.001548356,0.000044556,0.203780779,0.002022068,0.028190015
59,0.243900945,0.518261692,0.001633383,0.000120963,0.001567043,0.000045097,0.202937857,0.002024762,0.029508259
60,0.243278947,0.518421246,0.001654122,0.000122465,0.001586107,0.000045648,0.202103206,0.002027489,0.03076077
61,0.24260751,0.518901714,0.00167527,0.000123997,0.001605553,0.000046211,0.201276849,0.002030249,0.031732647
62,0.241936679,0.519379869,0.001696841,0.000125559,0.001625388,0.000046786,0.200458814,0.002033044,0.03269702
63,0.241266437,0.51985564,0.001718839,0.000127152,0.001645621,0.000047371,0.199649129,0.002035875,0.033653937
64,0.240724545,0.520001367,0.001741273,0.000128776,0.001666257,0.000047969,0.198847822,0.002038741,0.034803251
65,0.240821244,0.518520127,0.001764102,0.000130432,0.001687302,0.000048578,0.198054923,0.002041644,0.036931647
66,0.240916614,0.517056643,0.00178732,0.00013212,0.001708753,0.000049199,0.197270464,0.002044584,0.039034304
67,0.241010627,0.515610615,0.00181094,0.000133838,0.001730611,0.000049831,0.196494472,0.002047562,0.041111502
68,0.241177089,0.514161738,0.001834975,0.000135588,0.001752878,0.000050476,0.195726979,0.002050579,0.043109697
69,0.241712041,0.512626932,0.001859438,0.000137369,0.001775558,0.000051133,0.194968014,0.002053636,0.044815881
70,0.242246683,0.511104383,0.00188434,0.000139182,0.001798655,0.000051801,0.194217608,0.002056732,0.046500616
71,0.242780981,0.509593866,0.001909688,0.000141027,0.001822176,0.000052482,0.193475792,0.00205987,0.048164118
72,0.243059504,0.508416014,0.001935491,0.000142906,0.001846126,0.000053175,0.192742599,0.002063049,0.049741135
73,0.242063172,0.508844349,0.001961794,0.000144819,0.001870516,0.00005388,0.192018063,0.00206627,0.050977136
74,0.241069373,0.509270187,0.001988618,0.000146767,0.001895357,0.000054599,0.19130222,0.002069535,0.052203344
75,0.240078082,0.509693441,0.002015965,0.000148752,0.001920665,0.00005533,0.190595107,0.002072843,0.053419815
76,0.239326218,0.509756153,0.002043838,0.000150775,0.001946449,0.000056075,0.189896765,0.002076196,0.05474753
77,0.239760291,0.508038747,0.002072196,0.000152836,0.001972719,0.000056835,0.189207236,0.002079595,0.056659546
78,0.24019344,0.50633766,0.002101029,0.000154935,0.001999473,0.000057608,0.188526562,0.00208304,0.058546253
79,0.240625625,0.504652605,0.002130351,0.000157071,0.002026713,0.000058395,0.187854786,0.002086532,0.060407921
80,0.241073709,0.503171639,0.002160175,0.000159245,0.002054444,0.000059197,0.18719195,0.002090073,0.062039567
81,0.241605498,0.502636564,0.002190555,0.000161457,0.002082672,0.000060014,0.186538098,0.002093663,0.06263148
82,0.242136604,0.502098856,0.002221513,0.00016371,0.002111412,0.000060845,0.185893275,0.002097302,0.063216483
83,0.242666983,0.501558455,0.002253055,0.000166003,0.002140677,0.00006169,0.185257528,0.002100992,0.063794615
84,0.243183297,0.501234772,0.002285184,0.000168339,0.00217048,0.000062552,0.184630907,0.002104734,0.064159734
85,0.243632136,0.501997941,0.002317957,0.000170719,0.002200833,0.000063429,0.184013464,0.002108529,0.063494993
86,0.244079795,0.502746428,0.002351396,0.000173143,0.002231757,0.000064322,0.183405253,0.002112377,0.062835528
87,0.244526227,0.503480244,0.002385504,0.000175615,0.00226327,0.000065232,0.182806332,0.00211628,0.062181296
88,0.244829467,0.504384329,0.002420284,0.000178136,0.002295387,0.00006616,0.182216762,0.002120239,0.061489236
89,0.244421999,0.506197364,0.002455772,0.000180705,0.002328124,0.000067105,0.181636607,0.002124254,0.060588069
90,0.244013071,0.507994613,0.002491984,0.000183326,0.002361499,0.000068069,0.181065933,0.002128328,0.059693176
91,0.243602651,0.509776055,0.002528925,0.000186,0.00239553,0.000069052,0.18050481,0.00213246,0.058804516
92,0.24308139,0.511622339,0.002566605,0.000188726,0.002430232,0.000070055,0.17995331,0.002136653,0.05795069
93,0.242014485,0.513854497,0.002605039,0.000191507,0.002465619,0.000071077,0.179411507,0.002140907,0.057245362
94,0.240950001,0.516067863,0.002644238,0.000194344,0.002501706,0.00007212,0.178879478,0.002145224,0.056545026
95,0.239887901,0.518262401,0.002684214,0.000197238,0.002538509,0.000073183,0.178357302,0.002149605,0.055849646
96,0.2390766,0.519772249,0.002724978,0.000200189,0.002576039,0.000074268,0.177845062,0.002154051,0.055576564
97,0.239508322,0.517957365,0.002766394,0.000203197,0.002614303,0.000075375,0.17734284,0.002158564,0.057373642
98,0.239938337,0.516157327,0.002808425,0.00020626,0.002653283,0.000076502,0.176850717,0.002163144,0.059146004
99,0.240366589,0.514371852,0.002851103,0.000209376,0.002692971,0.000077651,0.176368771,0.002167794,0.060893893
100,0.240546842,0.51329764,0.002894453,0.000212545,0.002733361,0.000078821,0.17589708,0.002172513,0.062166746
101,0.239497359,0.515700503,0.00293866,0.000215767,0.002774463,0.000080011,0.175435718,0.002177304,0.061180216
102,0.23844985,0.518082856,0.002983797,0.000219048,0.002816314,0.000081221,0.174984766,0.002182168,0.060199979
103,0.237404284,0.52044465,0.003029856,0.00022239,0.002858945,0.000082454,0.17454431,0.002187106,0.059226005
104,0.236597594,0.522257239,0.003076836,0.000225797,0.002902381,0.000083709,0.17411444,0.002192119,0.058549886
105,0.236975971,0.521419984,0.003124615,0.000229269,0.002946636,0.000084988,0.173695251,0.002197208,0.059326077
106,0.237352114,0.520582253,0.003173157,0.000232804,0.002991706,0.00008629,0.173286838,0.002202376,0.060092461
107,0.237725958,0.519743934,0.003222488,0.000236401,0.003037588,0.000087617,0.172889295,0.002207624,0.060849095
108,0.237938502,0.519145224,0.003272628,0.00024006,0.003084283,0.000088968,0.172502715,0.002212953,0.061514666
109,0.237354778,0.519741471,0.003323647,0.000243783,0.0031318,0.000090342,0.172127191,0.002218364,0.061768625
110,0.236769479,0.520328354,0.003375577,0.00024757,0.003180154,0.00009174,0.171762816,0.002223859,0.06202045
111,0.23618257,0.520905798,0.003428426,0.000251423,0.003229362,0.000093163,0.17140969,0.00222944,0.062270128
112,0.23553222,0.521721427,0.0034822,0.000255344,0.003279438,0.00009461,0.171067911,0.002235107,0.062331742
113,0.234572687,0.523758724,0.003536985,0.000259333,0.0033304,0.000096083,0.170737582,0.002240863,0.061467343
114,0.233613891,0.525775583,0.003592815,0.000263395,0.003382277,0.000097582,0.170418809,0.002246708,0.060608939
115,0.232655799,0.527771935,0.00364969,0.000267532,0.003435094,0.000099108,0.170111701,0.002252645,0.059756496
116,0.231905527,0.529595199,0.003707615,0.000271744,0.00348887,0.000100661,0.169816375,0.002258676,0.058855333
117,0.232190068,0.530634737,0.00376658,0.000276033,0.003543625,0.000102243,0.169532946,0.002264801,0.057688966
118,0.232471522,0.531654361,0.003826587,0.0002804,0.003599372,0.000103853,0.169261535,0.002271023,0.056531345
119,0.232749817,0.532654033,0.003887648,0.000284846,0.003656125,0.000105493,0.169002264,0.002277344,0.05538243
120,0.232776,0.533444337,0.003949775,0.000289372,0.003713896,0.000107162,0.168755256,0.002283765,0.054680437
121,0.231558859,0.533280211,0.004012858,0.000293977,0.00377269,0.000108862,0.168520636,0.002290287,0.05616162
122,0.230344481,0.533113864,0.004076867,0.000298659,0.003832498,0.000110591,0.168298527,0.002296914,0.057627601
123,0.229132826,0.532945116,0.00414183,0.000303416,0.003893311,0.000112349,0.16808905,0.002303646,0.059078455
124,0.227984146,0.532698542,0.004207769,0.00030825,0.003955127,0.000114137,0.167892324,0.002310485,0.06052922
125,0.227137686,0.532076585,0.004274681,0.000313158,0.004017948,0.000115954,0.167708468,0.002317433,0.062038086
126,0.226290578,0.531457592,0.004342575,0.000318142,0.004081772,0.0001178,0.167537599,0.002324492,0.06352945
127,0.225442791,0.530841348,0.004411463,0.000323202,0.004146602,0.000119675,0.167379834,0.002331663,0.065003423
128,0.224802615,0.530285665,0.004481357,0.000328338,0.00421244,0.000121579,0.16723529,0.002338948,0.066193769
129,0.225202375,0.530012125,0.004552338,0.00033355,0.004279298,0.000123511,0.167104084,0.002346349,0.066046371
130,0.225598779,0.529726084,0.004624437,0.000338842,0.004347193,0.000125473,0.166986334,0.002353867,0.065898989
131,0.225991746,0.529427508,0.004697652,0.000344215,0.004416143,0.000127465,0.166882164,0.002361505,0.065751602
132,0.226339615,0.529059682,0.00477198,0.00034967,0.004486162,0.000129488,0.166791698,0.002369263,0.065702442
133,0.226475696,0.528400546,0.004847386,0.000355209,0.00455726,0.000131541,0.166715061,0.002377145,0.066140156
134,0.226607527,0.527735982,0.004923861,0.00036083,0.004629439,0.000133625,0.166652381,0.002385151,0.066571203
135,0.226735035,0.527065906,0.00500141,0.000366534,0.004702702,0.000135741,0.166603784,0.002393285,0.066995603
136,0.22662934,0.526604775,0.005080041,0.000372321,0.004777054,0.000137888,0.166569397,0.002401546,0.067427638
137,0.225379871,0.527204637,0.005159808,0.000378191,0.004852502,0.000140067,0.166549345,0.002409938,0.067925641
138,0.224132793,0.5277899,0.00524073,0.000384145,0.004929059,0.000142277,0.166543758,0.002418463,0.068418874
139,0.222888076,0.528360479,0.005322804,0.000390186,0.005006737,0.00014452,0.166552764,0.002427121,0.068907312
140,0.221711019,0.529135483,0.005406026,0.000396314,0.005085546,0.000146795,0.166576495,0.002435916,0.069106406
141,0.22086079,0.530984405,0.005490529,0.000402529,0.005165502,0.000149103,0.166615084,0.002444849,0.06788721
142,0.220009128,0.53280855,0.005576358,0.000408836,0.005246637,0.000151444,0.166668665,0.002453922,0.066676459
143,0.219156004,0.534607818,0.005663494,0.000415238,0.005328979,0.00015382,0.166737382,0.002463137,0.065474128
144,0.218444385,0.536304383,0.005751924,0.000421736,0.005412547,0.00015623,0.166821379,0.002472497,0.06421492
145,0.218444509,0.537586503,0.005841635,0.00042833,0.005497356,0.000158677,0.166920804,0.002482003,0.062640184
146,0.218439658,0.538843512,0.00593262,0.000435021,0.005583418,0.000161159,0.167035806,0.002491658,0.061077148
147,0.218429758,0.540075347,0.006024876,0.00044181,0.005670741,0.000163679,0.167166536,0.002501463,0.059525791
148,0.218296881,0.540991999,0.006118398,0.000448696,0.005759332,0.000166235,0.167313145,0.002511421,0.058393893
149,0.217571141,0.540448711,0.006212972,0.000455678,0.005849182,0.000168828,0.167475783,0.002521535,0.05929617
150,0.21684261,0.539901237,0.006308521,0.00046275,0.005940254,0.000171457,0.167654596,0.002531806,0.060186769
151,0.216111264,0.539349429,0.006405069,0.000469909,0.006032515,0.000174122,0.167849721,0.002542236,0.061065734
152,0.215408753,0.539057965,0.006502631,0.000477152,0.006125943,0.00017682,0.168061289,0.002552828,0.061636619
153,0.214861099,0.540074364,0.006601389,0.000484479,0.006220529,0.000179552,0.168289427,0.002563583,0.060725578
154,0.214309421,0.54106837,0.006701405,0.000491894,0.006316294,0.000182317,0.168534261,0.002574502,0.059821536
155,0.213753689,0.542039926,0.006802646,0.000499398,0.006413252,0.000185115,0.168795923,0.002585589,0.058924461
156,0.213209242,0.542948361,0.006905087,0.000506992,0.006511412,0.000187947,0.169074543,0.002596846,0.058059568
157,0.212737265,0.543632288,0.007008685,0.000514678,0.006610776,0.000190813,0.169370254,0.002608273,0.057326969
158,0.212260694,0.544295273,0.007113411,0.000522453,0.006711338,0.000193714,0.169683186,0.002619874,0.056600059
159,0.211779498,0.54493727,0.007219249,0.000530317,0.006813091,0.000196648,0.170013469,0.002631649,0.055878808
160,0.211200858,0.545594855,0.007326184,0.000538268,0.006916027,0.000199617,0.170361229,0.002643602,0.055219359
161,0.210156082,0.546413998,0.00743419,0.000546307,0.007020136,0.000202619,0.170726592,0.002655735,0.054844342
162,0.209110678,0.547210925,0.007543245,0.000554431,0.007125403,0.000205655,0.171109677,0.002668048,0.054471938
163,0.208064644,0.547985583,0.007653331,0.000562639,0.007231817,0.000208723,0.171510605,0.002680544,0.054102115
164,0.207223972,0.548682287,0.007764425,0.000570929,0.007339361,0.000211824,0.171929488,0.002693226,0.053584489
165,0.207410211,0.549075005,0.007876541,0.0005793,0.007448021,0.000214956,0.17236644,0.002706094,0.052323433
166,0.207590568,0.549442078,0.007989666,0.000587752,0.007557788,0.000218121,0.172821567,0.002719151,0.05107331
167,0.207764967,0.549783547,0.008103768,0.000596284,0.007668647,0.000221316,0.173294976,0.002732398,0.049834096
168,0.207688255,0.549864566,0.008218817,0.000604893,0.007780584,0.000224542,0.173786768,0.002745838,0.049085737
169,0.206385661,0.548763014,0.008334486,0.000613577,0.00789356,0.000227798,0.174297042,0.002759472,0.050725392
170,0.205085085,0.547661789,0.008450646,0.000622325,0.008007498,0.000231082,0.174825882,0.002773301,0.052342393
171,0.203786543,0.546560745,0.008567306,0.00063113,0.008122327,0.000234393,0.175373359,0.002787327,0.05393687
172,0.202589983,0.545297108,0.008684457,0.000639989,0.008237989,0.000237728,0.175939531,0.002801552,0.055571663
173,0.201891835,0.543229589,0.008801983,0.000648894,0.008354426,0.000241084,0.176524444,0.002815976,0.057491769
174,0.20118986,0.541177,0.008919822,0.000657842,0.008471571,0.000244461,0.177128132,0.002830601,0.059380711
175,0.200484081,0.539139112,0.009037956,0.000666827,0.008589362,0.000247856,0.177750617,0.002845428,0.061238761
176,0.199730238,0.537667892,0.009156355,0.000675844,0.008707746,0.000251267,0.178391909,0.002860457,0.062558294
177,0.198752569,0.538945194,0.009275467,0.000684894,0.008826699,0.000254692,0.179052009,0.002875689,0.061332787
178,0.197773444,0.540193675,0.009395411,0.000693986,0.008946267,0.000258131,0.179730922,0.002891125,0.060117039
179,0.196792898,0.541413379,0.009516069,0.000703124,0.009066477,0.000261586,0.180428661,0.002906766,0.058911039
180,0.195888122,0.542206697,0.009637345,0.00071231,0.009187336,0.000265058,0.181145239,0.002922614,0.05803528
181,0.195365764,0.541000958,0.009758811,0.000721539,0.009308812,0.000268546,0.181880673,0.002938668,0.058756227
182,0.194838504,0.539792943,0.00988028,0.000730802,0.009430819,0.000272051,0.182634965,0.00295493,0.059464707
183,0.194306364,0.538582671,0.010001737,0.000740088,0.009553274,0.000275569,0.183408101,0.002971401,0.060160795
184,0.193706661,0.537742128,0.010123153,0.000749392,0.009676102,0.000279098,0.184200052,0.002988082,0.060535332
185,0.192790305,0.538743057,0.010244833,0.00075871,0.00979926,0.000282637,0.18501078,0.003004971,0.059365446
186,0.191872023,0.539716448,0.010366844,0.000768046,0.00992275,0.000286183,0.185840238,0.003022071,0.058205396
187,0.190951866,0.540662418,0.010489081,0.0007774,0.010046566,0.000289737,0.186688384,0.003039382,0.057055166
188,0.190010133,0.54109843,0.010611454,0.000786771,0.010170685,0.000293298,0.187555172,0.003056903,0.056417154
189,0.188968586,0.539122076,0.010733354,0.000796153,0.010295042,0.000296866,0.188440549,0.003074635,0.05827274
190,0.187926567,0.537159166,0.010854535,0.000805528,0.010419495,0.000300437,0.189344441,0.003092579,0.060097252
191,0.186884147,0.535209577,0.010975005,0.000814884,0.010543915,0.000304009,0.190266752,0.003110734,0.061890977
192,0.185922257,0.533426149,0.011094747,0.000824211,0.010668194,0.000307578,0.191207359,0.003129099,0.063420407
193,0.185362041,0.532408643,0.011213942,0.000833504,0.010792248,0.000311139,0.192166125,0.003147675,0.063764684
194,0.184797444,0.531385919,0.011332613,0.00084276,0.010916033,0.00031469,0.193142898,0.00316646,0.064101183
195,0.184228531,0.530358151,0.011450669,0.000851979,0.011039499,0.00031823,0.194137521,0.003185454,0.064429967
196,0.183707008,0.529186508,0.011568027,0.000861157,0.011162591,0.000321756,0.195149826,0.003204656,0.064838473
197,0.183438692,0.527322107,0.011684472,0.000870288,0.011285241,0.000325268,0.196179636,0.003224064,0.065670233
198,0.183164817,0.525464151,0.011799885,0.000879364,0.011407359,0.000328764,0.197226759,0.003243678,0.066485224
199,0.182885438,0.523612779,0.011914209,0.000888378,0.01152886,0.000332241,0.198290988,0.003263497,0.06728361
200,0.182483989,0.521765658,0.012027384,0.000897325,0.011649662,0.000335696,0.199372103,0.003283519,0.068184665
201,0.181497132,0.519916675,0.01213927,0.000906196,0.011769679,0.000339128,0.200469865,0.003303742,0.069658314
202,0.180509915,0.518080457,0.012249775,0.000914984,0.011888819,0.000342533,0.201584025,0.003324165,0.071105326
203,0.179522448,0.516257035,0.012358843,0.000923683,0.012006994,0.000345909,0.202714315,0.003344787,0.072525987
204,0.178549114,0.514790862,0.012466411,0.000932287,0.01212412,0.000349253,0.203860452,0.003365604,0.073561897
205,0.17764659,0.515039389,0.012572861,0.000940792,0.012240143,0.000352564,0.205022141,0.003386616,0.072798904
206,0.176743244,0.515268933,0.012678266,0.000949204,0.012355072,0.000355839,0.206199087,0.003407819,0.072042536
207,0.175839187,0.515479842,0.012782484,0.000957526,0.012468898,0.00035908,0.207390993,0.003429211,0.071292778
208,0.174922479,0.515290568,0.012885397,0.000965754,0.012581593,0.000362285,0.208597565,0.003450792,0.070943568
209,0.173945482,0.513198843,0.012986389,0.000973883,0.012693083,0.000365455,0.2098185,0.003472558,0.072545807
210,0.172968893,0.511126407,0.01308521,0.000981895,0.012803218,0.000368587,0.211053476,0.003494507,0.074117806
211,0.171992831,0.509073262,0.013181862,0.000989777,0.012911864,0.000371677,0.212302145,0.003516637,0.075659944
212,0.171124193,0.507059406,0.013276326,0.000997518,0.013018904,0.000374722,0.213564138,0.003538944,0.07704585
213,0.170787494,0.505159729,0.013368667,0.001005113,0.013124243,0.000377716,0.214839065,0.003561426,0.077776548
214,0.170446746,0.503272109,0.013458874,0.001012556,0.013227807,0.000380658,0.216126525,0.003584078,0.078490648
215,0.170102058,0.501396763,0.01354688,0.001019843,0.013329527,0.000383545,0.217426103,0.003606899,0.079188381
216,0.169733456,0.499678719,0.013632624,0.001026971,0.013429333,0.000386374,0.218737376,0.003629884,0.079745264
217,0.169261055,0.498688638,0.013716231,0.001033936,0.013527168,0.000389145,0.220059908,0.003653029,0.07967089
218,0.168785655,0.497697703,0.013797702,0.001040738,0.013623001,0.000391855,0.221393261,0.003676332,0.079593755
219,0.168307378,0.49670629,0.013876947,0.001047375,0.013716794,0.000394504,0.222736989,0.003699788,0.079513934
220,0.167835637,0.495940198,0.013953888,0.001053846,0.013808503,0.000397091,0.224090645,0.003723394,0.079196796
221,0.167407534,0.496289802,0.014028789,0.00106015,0.013898098,0.000399616,0.225453775,0.003747145,0.077715091
222,0.166976621,0.496621975,0.014101691,0.001066289,0.013985593,0.000402077,0.226825927,0.003771039,0.076248786
223,0.16654302,0.496937222,0.014172481,0.001072266,0.014070986,0.000404476,0.228206652,0.003795072,0.074797825
224,0.166007472,0.49706145,0.014241066,0.00107808,0.014154256,0.000406813,0.229595504,0.003819239,0.073636119
225,0.164975864,0.496307944,0.014307041,0.001083726,0.014235356,0.000409087,0.230992033,0.003843537,0.073845413
226,0.163947239,0.495555014,0.014370237,0.001089191,0.014314184,0.000411296,0.232395776,0.003867963,0.0740491
227,0.162921722,0.49480301,0.014430659,0.001094467,0.014390651,0.000413439,0.233806258,0.003892512,0.074247282
228,0.161939526,0.493905506,0.014488298,0.001099548,0.014464681,0.000415512,0.235222985,0.003917179,0.074546764
229,0.161159585,0.492285089,0.014542949,0.001104427,0.014536194,0.000417513,0.236645457,0.003941962,0.075366825
230,0.160380457,0.490681215,0.014594534,0.001109094,0.014605095,0.000419439,0.238073156,0.003966854,0.076170157
231,0.159602278,0.489094075,0.01464307,0.001113544,0.014671302,0.000421287,0.239505551,0.003991851,0.076957042
232,0.158808306,0.487930932,0.014688561,0.001117772,0.014734747,0.000423055,0.240942099,0.004016949,0.077337579
233,0.157931778,0.488798558,0.014731618,0.001121779,0.014795411,0.000424741,0.242382253,0.004042142,0.07577172
234,0.157057668,0.489649263,0.014772422,0.001125579,0.014853366,0.000426345,0.24382547,0.004067426,0.074222461
235,0.156186102,0.490483592,0.014810856,0.001129178,0.014908661,0.000427869,0.245271227,0.004092796,0.07268972
236,0.155318284,0.491034173,0.014846834,0.001132582,0.014961325,0.000429314,0.246719008,0.004118247,0.071440232
237,0.154458631,0.490244065,0.01487988,0.001135787,0.015011341,0.000430683,0.248168307,0.004143774,0.071527532
238,0.153601805,0.489459617,0.014909823,0.001138782,0.015058631,0.000431975,0.249618607,0.004169375,0.071611387
239,0.152747923,0.488681173,0.014936707,0.001141562,0.015103125,0.000433187,0.251069383,0.004195042,0.071691896
240,0.151922406,0.487848115,0.014960564,0.00114412,0.015144774,0.000434319,0.2525201,0.004220773,0.071804829
241,0.151225681,0.486720372,0.014981341,0.001146454,0.015183532,0.000435368,0.253970217,0.004246561,0.072090474
242,0.150530707,0.485605094,0.014999034,0.00114856,0.015219356,0.000436333,0.255419188,0.004272402,0.072369327
243,0.149837609,0.484502557,0.015013675,0.001150435,0.01525221,0.000437212,0.256866462,0.00429829,0.072641549
244,0.149150902,0.48357519,0.015025288,0.001152079,0.015282072,0.000438005,0.258311485,0.004324221,0.072740757
245,0.148488138,0.483462309,0.015034161,0.001153493,0.015308941,0.000438711,0.259753705,0.004350189,0.072010352
246,0.14782737,0.48334826,0.015040393,0.001154685,0.015332858,0.00043933,0.261192575,0.004376189,0.07128834
