t, NCL , NCS , NCE , NCIS, NCIA, NCH , NCR , NCD , NCV 
71,0.259700096,0.524625226,0.001919987,0.000141665,0.001829642,0.000052696,0.193502235,0.002060151,0.016168301
72,0.259570437,0.525252511,0.001946643,0.000143594,0.001854143,0.000053405,0.192770361,0.002063345,0.01634556
73,0.259439135,0.525872847,0.001973827,0.000145562,0.001879137,0.000054128,0.192047246,0.002066582,0.016521538
74,0.259306157,0.526486198,0.002001548,0.000147568,0.00190463,0.000054866,0.191332935,0.002069863,0.016696235
75,0.259171471,0.527092527,0.002029815,0.000149615,0.001930633,0.000055618,0.190627474,0.00207319,0.016869656
76,0.259035045,0.527691797,0.002058639,0.000151702,0.001957154,0.000056386,0.189930912,0.002076562,0.017041803
77,0.258896846,0.528283968,0.002088028,0.000153831,0.001984203,0.000057168,0.189243297,0.002079982,0.017212678
78,0.258756839,0.528869001,0.002117994,0.000156001,0.002011787,0.000057966,0.188564679,0.002083449,0.017382284
79,0.25861499,0.529446855,0.002148544,0.000158214,0.002039918,0.00005878,0.187895111,0.002086966,0.017550622
80,0.258471265,0.530017487,0.00217969,0.000160471,0.002068604,0.00005961,0.187234646,0.002090532,0.017717695
81,0.258325628,0.530580854,0.002211442,0.000162771,0.002097855,0.000060456,0.186583339,0.00209415,0.017883505
82,0.258178044,0.531136911,0.002243809,0.000165117,0.002127681,0.000061319,0.185941247,0.002097819,0.018048052
83,0.258028476,0.531685613,0.002276803,0.000167508,0.002158091,0.000062198,0.185308428,0.002101541,0.01821134
84,0.257876888,0.532226912,0.002310434,0.000169946,0.002189096,0.000063095,0.184684941,0.002105317,0.01837337
85,0.25772324,0.532760762,0.002344713,0.000172432,0.002220706,0.00006401,0.184070848,0.002109148,0.018534142
86,0.257567497,0.533287111,0.00237965,0.000174965,0.002252931,0.000064942,0.183466212,0.002113035,0.018693658
87,0.257409618,0.533805911,0.002415256,0.000177547,0.002285782,0.000065892,0.182871096,0.002116979,0.018851919
88,0.257249566,0.534317109,0.002451543,0.000180179,0.002319269,0.00006686,0.182285567,0.002120981,0.019008927
89,0.257087299,0.534820652,0.002488521,0.000182861,0.002353402,0.000067848,0.181709693,0.002125042,0.019164681
90,0.256922779,0.535316486,0.002526201,0.000185595,0.002388193,0.000068854,0.181143543,0.002129164,0.019319184
91,0.256755963,0.535804556,0.002564596,0.000188381,0.002423653,0.000069879,0.180587188,0.002133348,0.019472434
92,0.256586811,0.536284806,0.002603717,0.000191221,0.002459793,0.000070925,0.1800407,0.002137594,0.019624433
93,0.256415281,0.536757177,0.002643574,0.000194114,0.002496623,0.00007199,0.179504155,0.002141905,0.019775181
94,0.256241329,0.537221611,0.00268418,0.000197062,0.002534156,0.000073075,0.178977627,0.002146281,0.019924679
95,0.256064914,0.537678047,0.002725547,0.000200065,0.002572402,0.000074181,0.178461196,0.002150723,0.020072925
96,0.25588599,0.538126424,0.002767686,0.000203126,0.002611374,0.000075308,0.17795494,0.002155232,0.02021992
97,0.255704514,0.53856668,0.002810609,0.000206243,0.002651082,0.000076456,0.17745894,0.002159811,0.020365665
