"time","L","S","E","I_S","I_A","H","R","D","V","YIS","YIH","Vcon","XMAY"
"t","CL","CS","CE","CIS","CIA","CH","CR","CD","CV"
34,0.25607068,0.493697801,0.001230459,0.000091945,0.001200328,0.000034467,0.226439304,0.00196581,0.019269206
35,0.255275257,0.495430754,0.001242712,0.000092823,0.001211354,0.000034787,0.225403462,0.001967883,0.019340968
36,0.254470112,0.497092798,0.001255255,0.00009372,0.001222646,0.000035115,0.224375509,0.001969976,0.01948487
37,0.25360965,0.498442128,0.001268082,0.000094639,0.001234209,0.00003545,0.223355452,0.001972088,0.019988302
38,0.252751334,0.499780907,0.001281194,0.00009558,0.001246046,0.000035794,0.222343297,0.001974222,0.020491626
39,0.251895144,0.501109153,0.001294597,0.000096541,0.001258161,0.000036145,0.221339054,0.001976377,0.020994827
40,0.251190744,0.502458709,0.001308297,0.000097525,0.001270557,0.000036505,0.22034273,0.001978553,0.021316379
41,0.251235411,0.503957586,0.001322313,0.000098531,0.00128324,0.000036873,0.219354336,0.001980751,0.020730959
42,0.251279223,0.505448476,0.001336654,0.00009956,0.001296216,0.000037249,0.218373881,0.001982973,0.020145766
43,0.251322162,0.506931366,0.001351326,0.000100613,0.001309493,0.000037634,0.217401377,0.001985217,0.019560812
44,0.251202499,0.508312982,0.001366331,0.000101689,0.001323076,0.000038028,0.216436838,0.001987485,0.019231071
45,0.250275716,0.509219707,0.001381651,0.00010279,0.00133697,0.00003843,0.215480277,0.001989778,0.020174681
46,0.249351447,0.510116508,0.001397281,0.000103916,0.001351176,0.000038842,0.214531708,0.001992095,0.021117028
47,0.248429667,0.511003405,0.001413233,0.000105065,0.001365696,0.000039263,0.213591147,0.001994437,0.022058087
48,0.24774679,0.511621279,0.001429512,0.000106239,0.001380534,0.000039693,0.212658607,0.001996806,0.02302054
49,0.248247788,0.510936849,0.001446106,0.000107438,0.001395691,0.000040133,0.211734106,0.001999201,0.02409269
50,0.248748767,0.510248712,0.001463015,0.000108661,0.001411168,0.000040581,0.210817657,0.002001623,0.025159817
51,0.249249701,0.509556869,0.001480248,0.000109908,0.001426966,0.00004104,0.209909276,0.002004072,0.02622192
52,0.249506767,0.509205466,0.001497813,0.00011118,0.001443087,0.000041507,0.209008981,0.00200655,0.027178648
53,0.248547067,0.510565586,0.001515753,0.000112478,0.001459539,0.000041984,0.208116786,0.002009056,0.027631751
54,0.247589991,0.511914291,0.001534085,0.000113802,0.00147633,0.00004247,0.207232709,0.002011592,0.028084731
55,0.246635514,0.513251587,0.001552811,0.000115153,0.001493471,0.000042966,0.206356771,0.002014157,0.028537568
56,0.245739878,0.514352085,0.001571934,0.000116533,0.001510971,0.000043473,0.205488993,0.002016753,0.029159379
57,0.245126901,0.514319041,0.001591429,0.000117942,0.001528835,0.00004399,0.204629398,0.00201938,0.030623083
58,0.244514295,0.514281542,0.00161129,0.000119379,0.001547067,0.000044518,0.20377801,0.002022039,0.032081861
59,0.243902042,0.514239584,0.001631527,0.000120845,0.001565667,0.000045056,0.202934851,0.00202473,0.0335357
60,0.243280135,0.514257081,0.00165215,0.000122339,0.001584639,0.000045605,0.202099946,0.002027454,0.03493065
61,0.242608793,0.514588191,0.001673177,0.000123863,0.001603989,0.000046166,0.20127332,0.002030212,0.03605229
62,0.241938064,0.514912507,0.001694619,0.000125416,0.001623723,0.000046737,0.200454999,0.002033004,0.037170931
63,0.241267929,0.515230029,0.001716483,0.000127,0.001643849,0.000047319,0.199645008,0.002035831,0.038286552
64,0.240726152,0.515215001,0.001738774,0.000128615,0.001664373,0.000047913,0.198843378,0.002038694,0.039597099
65,0.240822978,0.513573654,0.001761455,0.000130261,0.0016853,0.000048519,0.198050136,0.002041593,0.041886103
66,0.240918482,0.511939678,0.001784516,0.000131938,0.001706628,0.000049136,0.197265311,0.002044529,0.044159781
67,0.241012637,0.510313,0.001807972,0.000133646,0.001728356,0.000049765,0.196488933,0.002047504,0.046418186
68,0.241179252,0.508672965,0.001831834,0.000135384,0.001750486,0.000050406,0.19572103,0.002050516,0.048608127
69,0.241714368,0.506935556,0.001856115,0.000137153,0.001773021,0.000051058,0.194961631,0.002053568,0.05051753
70,0.242249185,0.505202568,0.001880825,0.000138953,0.001795967,0.000051723,0.194210765,0.00205666,0.052413355
71,0.24278367,0.503473955,0.001905971,0.000140785,0.001819329,0.000052399,0.193468462,0.002059792,0.054295637
72,0.243062387,0.502069714,0.001931561,0.00014265,0.001843111,0.000053087,0.192734755,0.002062965,0.05609977
73,0.242066245,0.502261655,0.001957639,0.000144548,0.001867324,0.000053787,0.192009674,0.002066181,0.057572947
74,0.241072647,0.502445919,0.001984226,0.000146481,0.00189198,0.0000545,0.191293254,0.002069439,0.059041554
75,0.240081566,0.502622513,0.002011324,0.000148449,0.001917092,0.000055226,0.190585532,0.002072741,0.060505556
76,0.239329927,0.502435305,0.002038936,0.000150455,0.00194267,0.000055965,0.189886547,0.002076088,0.062084108
77,0.239764257,0.500469206,0.002067019,0.000152498,0.001968722,0.000056718,0.189196338,0.002079479,0.064245762
78,0.240197678,0.498511007,0.002095564,0.000154577,0.001995248,0.000057485,0.188514945,0.002082917,0.066390579
79,0.240630152,0.496560632,0.002124583,0.000156693,0.002022249,0.000058265,0.187842411,0.002086401,0.068518613
80,0.241078541,0.494802937,0.00215409,0.000158846,0.002049727,0.00005906,0.187178774,0.002089933,0.070428092
81,0.241610655,0.49397054,0.002184135,0.000161037,0.002077691,0.000059868,0.186524076,0.002093514,0.071318484
82,0.242142105,0.493134039,0.002214742,0.000163266,0.002106152,0.000060691,0.18587836,0.002097144,0.0722035
83,0.242672849,0.492293424,0.002245915,0.000165535,0.002135125,0.000061528,0.185241672,0.002100824,0.073083127
84,0.243189548,0.491664229,0.002277657,0.000167845,0.00216462,0.000062381,0.184614058,0.002104555,0.073755107
85,0.243638793,0.49210513,0.002310023,0.000170197,0.00219465,0.000063248,0.183995567,0.002108339,0.073414052
86,0.24408688,0.492536194,0.002343036,0.000172594,0.002225235,0.000064132,0.183386251,0.002112175,0.073073502
87,0.244533764,0.492957396,0.002376697,0.000175036,0.002256392,0.000065032,0.182786166,0.002116066,0.072733451
88,0.244837478,0.493552723,0.002411011,0.000177525,0.002288135,0.000065948,0.18219537,0.002120012,0.072351799
89,0.244430486,0.49505803,0.00244601,0.000180062,0.00232048,0.000066882,0.181613923,0.002124013,0.071760115
90,0.244022057,0.496553545,0.002481711,0.000182649,0.002353445,0.000067834,0.181041888,0.002128072,0.071168799
91,0.243612163,0.498039204,0.002518121,0.000185286,0.002387046,0.000068805,0.180479331,0.002132189,0.070577855
92,0.24309145,0.499596297,0.002555246,0.000187975,0.002421297,0.000069794,0.179926322,0.002136366,0.070015252
93,0.242025096,0.501547932,0.002593103,0.000190718,0.002456214,0.000070803,0.179382932,0.002140603,0.0695926
94,0.240961189,0.503485749,0.002631702,0.000193514,0.00249181,0.000071831,0.178849233,0.002144903,0.06917007
95,0.239899693,0.505409681,0.002671054,0.000196365,0.0025281,0.00007288,0.178325302,0.002149265,0.068747661
96,0.239089037,0.506664342,0.002711169,0.000199272,0.002565096,0.000073949,0.177811217,0.002153691,0.068732228
97,0.239521502,0.504642769,0.002751916,0.000202234,0.002602803,0.000075039,0.177307056,0.002158183,0.070738498
98,0.2399523,0.502628027,0.002793255,0.000205249,0.002641204,0.00007615,0.176812898,0.002162742,0.072728174
99,0.240381375,0.500620039,0.002835218,0.000208316,0.002680291,0.000077281,0.176328818,0.002167368,0.074701294
100,0.240562478,0.499303433,0.002877828,0.000211433,0.002720057,0.000078432,0.175854887,0.002172064,0.076219388
101,0.239513801,0.501404598,0.002921265,0.000214603,0.002760512,0.000079603,0.175391178,0.00217683,0.075537609
102,0.238467135,0.503491809,0.0029656,0.000217828,0.002801691,0.000080794,0.174937767,0.002181667,0.074855708
103,0.237422446,0.505564977,0.003010825,0.000221113,0.002843623,0.000082006,0.174494736,0.002186577,0.074173696
104,0.236616689,0.507103855,0.003056939,0.000224461,0.002886333,0.00008324,0.17406217,0.002191562,0.073774751
105,0.23699614,0.506035325,0.003103822,0.000227871,0.002929835,0.000084497,0.173640161,0.002196621,0.074785728
106,0.237373409,0.504963754,0.003151439,0.000231342,0.002974123,0.000085777,0.173228798,0.002201758,0.0757896
107,0.237748433,0.503889114,0.003199814,0.000234873,0.003019195,0.00008708,0.172828171,0.002206972,0.076786348
108,0.237962198,0.503049176,0.003248966,0.000238464,0.00306505,0.000088406,0.172438367,0.002212267,0.077697106
109,0.237379667,0.50339108,0.003298964,0.000242115,0.003111697,0.000089755,0.172059475,0.002217642,0.078209604
110,0.23679561,0.503723897,0.003349838,0.000245829,0.003159151,0.000091127,0.171691585,0.002223099,0.078719863
111,0.236209995,0.504047578,0.003401594,0.000249607,0.003207427,0.000092523,0.171334789,0.002228641,0.079227847
112,0.235560985,0.504603679,0.003454238,0.000253449,0.003256539,0.000093942,0.170989182,0.002234267,0.07955372
113,0.234602805,0.506355267,0.003507852,0.000257357,0.003306503,0.000095386,0.17065486,0.00223998,0.07897999
114,0.233645414,0.508092509,0.00356247,0.000261335,0.003357347,0.000096855,0.170331923,0.002245781,0.078406366
115,0.23268878,0.509815299,0.003618091,0.000265385,0.003409093,0.000098349,0.170020477,0.002251672,0.077832854
116,0.231940051,0.511369113,0.00367472,0.000269507,0.003461763,0.000099871,0.16972063,0.002257654,0.077206691
117,0.232226356,0.512136776,0.003732345,0.000273703,0.003515373,0.000101419,0.169432492,0.002263729,0.076317808
118,0.232509651,0.512892129,0.003790968,0.000277974,0.003569935,0.000102995,0.169156179,0.002269898,0.075430271
119,0.232789865,0.513635088,0.0038506,0.000282321,0.003625462,0.000104599,0.168891804,0.002276164,0.074544097
120,0.232818003,0.514192057,0.003911254,0.000286744,0.003681967,0.000106231,0.168639485,0.002282528,0.074081731
121,0.231602664,0.513871839,0.003972826,0.000291242,0.003739453,0.000107892,0.16839934,0.002288991,0.075725752
122,0.230390147,0.513542936,0.004035285,0.000295815,0.003797911,0.000109582,0.168171486,0.002295556,0.077361281
123,0.229180418,0.513205317,0.004098658,0.000300461,0.003857334,0.0001113,0.167956036,0.002302224,0.078988251
124,0.228033738,0.51278425,0.004162965,0.000305178,0.00391772,0.000113047,0.167753105,0.002308997,0.080621001
125,0.227189415,0.511984178,0.004228201,0.000309969,0.003979067,0.000114821,0.167562802,0.002315876,0.082315672
126,0.226344515,0.511180716,0.004294373,0.000314831,0.004041376,0.000116622,0.16738524,0.002322862,0.083999465
127,0.225499012,0.51037381,0.004361492,0.000319765,0.004104647,0.000118452,0.167220528,0.002329959,0.085672335
128,0.224861249,0.509611003,0.00442957,0.000324772,0.004168883,0.000120309,0.167068777,0.002337166,0.087078271
129,0.225263789,0.50907808,0.00449868,0.000329852,0.004234093,0.000122194,0.166930097,0.002344487,0.08719873
130,0.225663083,0.508535345,0.004568851,0.000335008,0.004300293,0.000124106,0.166804599,0.002351922,0.087316794
131,0.226059051,0.507982772,0.00464008,0.000340241,0.004367499,0.000126048,0.166692398,0.002359473,0.087432439
132,0.226410025,0.507367696,0.004712366,0.000345553,0.004435723,0.000128018,0.166593611,0.002367142,0.087639866
133,0.226549262,0.506482104,0.004785675,0.000350943,0.004504974,0.000130018,0.166508356,0.002374931,0.088313737
134,0.226684364,0.505590723,0.004859997,0.000356412,0.004575254,0.000132047,0.166436751,0.002382841,0.08898161
135,0.226815262,0.504693528,0.004935339,0.000361959,0.004646566,0.000134106,0.166378916,0.002390875,0.089643449
136,0.226712996,0.504005734,0.005011704,0.000367585,0.004718913,0.000136195,0.166334966,0.002399033,0.090312874
137,0.225466635,0.504381943,0.005089146,0.00037329,0.0047923,0.000138314,0.166305022,0.002407319,0.091046031
138,0.22422275,0.504743003,0.005167685,0.000379076,0.004866741,0.000140463,0.166289203,0.002415733,0.091775347
139,0.222981315,0.505088882,0.005247314,0.000384943,0.004942246,0.000142642,0.166287628,0.002424277,0.092500752
140,0.221807657,0.505626076,0.005328031,0.000390892,0.005018825,0.000144852,0.166300421,0.002432954,0.092950292
141,0.220961069,0.507179566,0.005409959,0.000396925,0.005096492,0.000147094,0.166327704,0.002441764,0.092039428
142,0.220113151,0.508716846,0.00549314,0.000403044,0.005175276,0.000149367,0.166369606,0.002450711,0.091128859
143,0.219263879,0.510237772,0.005577556,0.000409253,0.005255204,0.000151672,0.166426257,0.002459796,0.090218611
144,0.218556293,0.511661404,0.005663194,0.000415552,0.005336293,0.000154011,0.166497793,0.00246902,0.089246438
145,0.218560948,0.512665035,0.005750042,0.000421943,0.005418557,0.000156383,0.166584351,0.002478387,0.087964352
146,0.218560776,0.513653927,0.005838093,0.000428426,0.005502007,0.00015879,0.166686071,0.002487898,0.086684013
147,0.218555707,0.514627957,0.005927342,0.000435001,0.005586649,0.000161232,0.166803093,0.002497554,0.085405466
148,0.218427743,0.515316485,0.006017787,0.000441668,0.005672489,0.000163708,0.166935556,0.002507359,0.084517204
149,0.217706705,0.514643372,0.006109227,0.000448425,0.005759521,0.000166219,0.167083601,0.002517314,0.085565615
150,0.216983006,0.51396306,0.006201591,0.000455267,0.005847707,0.000168765,0.167247363,0.002527422,0.086605819
151,0.216256621,0.513275512,0.0062949,0.000462192,0.005937019,0.000171344,0.167426969,0.002537683,0.08763776
152,0.215559227,0.512831065,0.006389164,0.000469196,0.006027433,0.000173955,0.167622541,0.002548101,0.088379318
153,0.215016941,0.513626139,0.006484556,0.000476279,0.006118942,0.000176597,0.167834196,0.002558676,0.087707674
154,0.214470776,0.514405873,0.006581131,0.000483445,0.006211565,0.00017927,0.168062052,0.002569412,0.087036477
155,0.213920705,0.515170173,0.00667886,0.000490695,0.006305313,0.000181976,0.168306229,0.002580308,0.086365741
156,0.213382082,0.515879578,0.006777719,0.000498031,0.006400196,0.000184712,0.168566849,0.002591368,0.085719464
157,0.212916145,0.516377087,0.006877667,0.000505452,0.006496214,0.000187482,0.168844035,0.002602594,0.085193325
158,0.212445774,0.516859738,0.006978678,0.000512958,0.006593363,0.000190283,0.169137906,0.002613986,0.084667314
159,0.21197094,0.517327457,0.007080738,0.000520547,0.006691634,0.000193116,0.169448583,0.002625548,0.084141436
160,0.211398737,0.517819734,0.00718383,0.00052822,0.006791021,0.000195982,0.169776182,0.002637281,0.083669012
161,0.21036011,0.518493062,0.007287934,0.000535974,0.006891513,0.000198879,0.170120819,0.002649187,0.083462522
162,0.209320988,0.519148328,0.007393028,0.000543808,0.006993099,0.000201808,0.170482604,0.002661267,0.083255069
163,0.208281368,0.51978547,0.007499095,0.000551722,0.007095765,0.000204768,0.170861649,0.002673524,0.083046638
164,0.207447466,0.52034081,0.007606115,0.000559713,0.007199498,0.000207758,0.171258058,0.002685959,0.082694624
165,0.20764177,0.520559656,0.007714095,0.000567781,0.007304284,0.000210779,0.171671933,0.002698575,0.081631127
166,0.207830418,0.52076181,0.007823022,0.000575925,0.007410112,0.000213829,0.172103376,0.002711372,0.080570136
167,0.208013335,0.520947243,0.007932869,0.000584144,0.007516971,0.000216908,0.172552482,0.002724353,0.079511696
168,0.207945068,0.520906634,0.008043606,0.000592436,0.007624844,0.000220016,0.173019345,0.002737519,0.078910532
169,0.206649572,0.519809019,0.008154938,0.000600798,0.007733697,0.000223153,0.173504056,0.002750872,0.080573896
170,0.205356215,0.518704128,0.008266743,0.000609221,0.007843457,0.000226316,0.174006691,0.002764413,0.082222816
171,0.20406501,0.517592014,0.008379028,0.000617698,0.007954062,0.000229504,0.174527316,0.002778144,0.083857223
172,0.202876047,0.516313298,0.008491782,0.000626226,0.008065455,0.000232715,0.175065983,0.002792066,0.085536427
173,0.202186343,0.514238117,0.008604893,0.000634799,0.008177582,0.000235947,0.175622735,0.002806181,0.087493403
174,0.201492975,0.512168811,0.008718302,0.000643412,0.008290381,0.000239198,0.176197602,0.002820488,0.089428832
175,0.200795963,0.510105415,0.008831991,0.000652059,0.008403793,0.000242466,0.176790602,0.002834989,0.091342723
176,0.200050975,0.50857274,0.008945929,0.000660738,0.008517765,0.000245749,0.177401744,0.002849685,0.092754675
177,0.19908195,0.50965492,0.009060532,0.000669448,0.008632277,0.000249046,0.178031027,0.002864577,0.091756222
178,0.198111601,0.510717481,0.009175913,0.000678197,0.008747369,0.000252356,0.178678454,0.002879665,0.090758963
179,0.197139963,0.511760398,0.009291962,0.00068699,0.008863066,0.000255681,0.179344033,0.002894951,0.089762956
180,0.196244363,0.512403462,0.009408592,0.000695827,0.008979374,0.000259022,0.180027778,0.002910434,0.089071148
181,0.195732037,0.511136394,0.009525405,0.000704706,0.009096263,0.000262378,0.180729698,0.002926117,0.089887001
182,0.195214981,0.509865083,0.009642228,0.000713615,0.009213653,0.00026575,0.181449794,0.002942,0.090692896
183,0.194693214,0.50858964,0.009759044,0.000722548,0.009331466,0.000269134,0.182188052,0.002958084,0.091488818
184,0.194103925,0.507664969,0.009875826,0.000731497,0.009449633,0.000272529,0.182944443,0.002974369,0.091982809
185,0.193197483,0.508501349,0.009992857,0.000740459,0.009568113,0.000275933,0.183718927,0.002990856,0.091014023
186,0.192289239,0.509319088,0.0101102,0.000749438,0.009686908,0.000279344,0.18451146,0.003007544,0.090046778
187,0.191379241,0.51011822,0.010227759,0.000758435,0.009806011,0.000282762,0.185322,0.003024435,0.089081137
188,0.19044774,0.510444638,0.010345451,0.000767448,0.009925401,0.000286187,0.1861505,0.003041529,0.088591104
189,0.189416306,0.508497894,0.010462715,0.000776472,0.01004502,0.000289619,0.186996911,0.003058826,0.090456237
190,0.188384499,0.50655564,0.010579323,0.000785489,0.010164735,0.000293054,0.187861161,0.003076326,0.092299772
191,0.187352386,0.504618005,0.010695279,0.00079449,0.010284428,0.00029649,0.188743157,0.003094029,0.094121735
192,0.1864011,0.502824459,0.010810565,0.000803465,0.010403997,0.000299922,0.189642786,0.003111936,0.095701771
193,0.18585265,0.501726131,0.010925342,0.000812407,0.010523364,0.000303348,0.190559916,0.003130044,0.096166797
194,0.185299958,0.500622841,0.01103963,0.000821317,0.010642487,0.000306766,0.191494404,0.003148354,0.096624242
195,0.184743085,0.499514801,0.011153346,0.000830192,0.010761319,0.000310172,0.192446102,0.003166864,0.097074117
196,0.18423388,0.49826817,0.011266411,0.000839029,0.010879807,0.000313567,0.193414852,0.003185575,0.097598709
197,0.183978775,0.496351804,0.011378628,0.000847822,0.010997887,0.000316948,0.194400485,0.003204485,0.098523166
198,0.183718275,0.494439172,0.011489883,0.000856565,0.011115475,0.000320314,0.19540282,0.003223593,0.099433902
199,0.183452433,0.492530513,0.011600124,0.00086525,0.011232492,0.000323663,0.196421664,0.003242898,0.100330964
200,0.183064306,0.490631074,0.011709293,0.000873872,0.011348859,0.000326991,0.197456805,0.003262398,0.101326401
201,0.182089013,0.488761893,0.011817266,0.000882424,0.011464497,0.000330298,0.198508022,0.003282093,0.102864495
202,0.181113408,0.486898978,0.011923956,0.000890899,0.011579321,0.000333579,0.199575077,0.003301981,0.1043828
203,0.180137596,0.48504255,0.012029309,0.000899291,0.011693249,0.000336834,0.200657719,0.00332206,0.105881392
204,0.179176003,0.483515412,0.012133264,0.000907594,0.011806202,0.00034006,0.201755681,0.003342327,0.107023457
205,0.178285506,0.48359632,0.012236168,0.000915806,0.011918129,0.000343253,0.202868688,0.003362782,0.106473347
206,0.177394222,0.483664963,0.012338088,0.00092393,0.012029036,0.000346415,0.203996458,0.003383422,0.105923465
207,0.176502254,0.483721598,0.012438894,0.00093197,0.012138913,0.000349543,0.205138716,0.003404246,0.105373866
208,0.17559761,0.483409006,0.012538477,0.000939923,0.012247733,0.000352639,0.20629518,0.00342525,0.105194181
209,0.174632457,0.481312959,0.012636274,0.000947782,0.012355429,0.000355702,0.207465566,0.003446434,0.106847396
210,0.17366771,0.479228644,0.012732054,0.000955533,0.012461861,0.000358729,0.20864957,0.003467795,0.108478104
211,0.172703484,0.477156281,0.012825812,0.000963162,0.012566903,0.000361717,0.209846866,0.003489331,0.110086443
212,0.171847118,0.475107646,0.012917529,0.00097066,0.01267045,0.000364663,0.211057105,0.003511038,0.111553791
213,0.171524984,0.47312716,0.013007257,0.000978021,0.012772409,0.000367562,0.212279922,0.003532915,0.112409771
214,0.171198871,0.471156503,0.01309498,0.000985241,0.012872711,0.000370411,0.213514938,0.003554957,0.113251386
215,0.170868883,0.469195975,0.013180638,0.000992315,0.012971289,0.00037321,0.214761766,0.003577162,0.114078762
216,0.170514943,0.467382712,0.01326417,0.00099924,0.013068076,0.000375955,0.216020004,0.003599527,0.114775372
217,0.170056781,0.466258584,0.013345692,0.001006011,0.013163017,0.000378644,0.217289245,0.003622048,0.114879978
218,0.169595641,0.465136075,0.013425203,0.00101263,0.013256082,0.000381278,0.218569072,0.003644721,0.114979298
219,0.169131639,0.464015529,0.013502619,0.001019095,0.013347235,0.000383853,0.219859067,0.003667544,0.11507342
220,0.168674227,0.463107121,0.013577868,0.001025403,0.013436431,0.000386371,0.221158808,0.003690512,0.11494326
221,0.168260691,0.463244285,0.013651187,0.001031553,0.013523642,0.00038883,0.222467866,0.003713623,0.113718324
222,0.167844349,0.463374305,0.013722614,0.001037548,0.013608878,0.000391229,0.223785813,0.003736872,0.11249839
223,0.167425317,0.463497515,0.013792046,0.001043391,0.013692136,0.00039357,0.225112226,0.003760257,0.111283542
224,0.166903792,0.463458713,0.0138594,0.00104908,0.013773396,0.000395852,0.226446682,0.003783773,0.110329312
225,0.165883455,0.46264079,0.013924309,0.00105461,0.013852612,0.000398075,0.227788756,0.003807418,0.110649975
226,0.164865986,0.461823626,0.013986622,0.001059971,0.013929694,0.000400237,0.22913801,0.003831188,0.110964667
227,0.163851506,0.461007563,0.014046338,0.001065154,0.014004558,0.000402337,0.230493993,0.003855078,0.111273474
228,0.162880453,0.460053241,0.014103444,0.001070154,0.014077134,0.000404371,0.231856242,0.003879085,0.111675875
229,0.162112709,0.458408885,0.014157749,0.001074964,0.014147349,0.000406337,0.233224284,0.003903205,0.112564517
230,0.161345671,0.456777304,0.014209179,0.001079576,0.014215112,0.000408233,0.234597632,0.003927433,0.11343986
231,0.160579471,0.455158773,0.014257745,0.001083985,0.014280347,0.000410056,0.235975784,0.003951766,0.114302074
232,0.159797255,0.453933554,0.014303447,0.001088184,0.01434299,0.000411804,0.237358229,0.003976197,0.114788339
233,0.158931825,0.45460947,0.014346837,0.001092177,0.01440302,0.000413474,0.23874445,0.004000724,0.113458022
234,0.158068667,0.455278718,0.014388082,0.001095974,0.0144605,0.000415068,0.240133937,0.00402534,0.112133713
235,0.157207903,0.455941655,0.014427075,0.001099582,0.014515474,0.000416586,0.241526192,0.004050043,0.110815491
236,0.156350739,0.45634956,0.014463739,0.001103004,0.014567964,0.000418031,0.242920729,0.004074827,0.109751409
237,0.155501616,0.45551425,0.014497641,0.001106238,0.014617955,0.000419402,0.244317065,0.004099688,0.109926144
238,0.154655156,0.45468474,0.014528625,0.001109275,0.014665375,0.000420701,0.245714714,0.004124622,0.110096793
239,0.153811472,0.453861345,0.014556726,0.001112108,0.014710159,0.000421926,0.247113176,0.004149625,0.110263463
240,0.152996159,0.452985786,0.014581972,0.001114733,0.014752259,0.000423074,0.248511946,0.004174691,0.110459379
241,0.152310365,0.45182655,0.01460431,0.001117145,0.014791634,0.000424144,0.249910511,0.004199817,0.110815523
242,0.151626162,0.450678484,0.014623733,0.001119342,0.014828241,0.000425135,0.251308355,0.004224998,0.11116555
243,0.150943668,0.44954187,0.014640268,0.001121322,0.014862046,0.000426045,0.252704955,0.004250227,0.111509599
244,0.150267426,0.448567048,0.014653936,0.001123083,0.014893025,0.000426873,0.254099786,0.004275502,0.111693321
245,0.149615117,0.448349031,0.014664993,0.001124627,0.014921176,0.000427619,0.255492325,0.004300816,0.111104295
246,0.148964628,0.448134521,0.01467353,0.00112596,0.014946533,0.000428283,0.256882053,0.004326166,0.110518326
