 t , uL, uV
 269.000000000, -.001124566, .001811825
 270.000000000, -.001124566, .001811825
 271.000000000, -.001124566, .001811825
 272.000000000, -.001046379, .001710688
 273.000000000, -.001046379, .001710688
 274.000000000, -.001046379, .001710688
 275.000000000, -.001046379, .001710688
 276.000000000, -.000968058, .001608041
 277.000000000, -.000968058, .001608041
 278.000000000, -.000968058, .001608041
 279.000000000, -.000968058, .001608041
 280.000000000, -.000890080, .001504203
 281.000000000, -.000890080, .001504203
 282.000000000, -.000890080, .001504203
 283.000000000, -.000890080, .001504203
 284.000000000, -.000813000, .001399485
 285.000000000, -.000813000, .001399485
 286.000000000, -.000813000, .001399485
 287.000000000, -.000813000, .001399485
 288.000000000, -.000737293, .001294297
 289.000000000, -.000737293, .001294297
 290.000000000, -.000737293, .001294297
 291.000000000, -.000737293, .001294297
 292.000000000, -.000663438, .001189032
 293.000000000, -.000663438, .001189032
 294.000000000, -.000663438, .001189032
 295.000000000, -.000663438, .001189032
 296.000000000, -.000591930, .001084177
 297.000000000, -.000591930, .001084177
 298.000000000, -.000591930, .001084177
 299.000000000, -.000591930, .001084177
 300.000000000, -.000523159, .000980244
 301.000000000, -.000523159, .000980244
 302.000000000, -.000523159, .000980244
 303.000000000, -.000523159, .000980244
 304.000000000, -.000457540, .000877771
 305.000000000, -.000457540, .000877771
 306.000000000, -.000457540, .000877771
 307.000000000, -.000457540, .000877771
 308.000000000, -.000395435, .000777400
 309.000000000, -.000395435, .000777400
 310.000000000, -.000395435, .000777400
 311.000000000, -.000395435, .000777400
 312.000000000, -.000337181, .000679746
 313.000000000, -.000337181, .000679746
 314.000000000, -.000337181, .000679746
 315.000000000, -.000337181, .000679746
 316.000000000, -.000283033, .000585522
 317.000000000, -.000283033, .000585522
 318.000000000, -.000283033, .000585522
 319.000000000, -.000283033, .000585522
 320.000000000, -.000233259, .000495438
 321.000000000, -.000233259, .000495438
 322.000000000, -.000233259, .000495438
 323.000000000, -.000233259, .000495438
 324.000000000, -.000188022, .000410233
 325.000000000, -.000188022, .000410233
 326.000000000, -.000188022, .000410233
 327.000000000, -.000188022, .000410233
 328.000000000, -.000147500, .000330680
 329.000000000, -.000147500, .000330680
 330.000000000, -.000147500, .000330680
 331.000000000, -.000147500, .000330680
 332.000000000, -.000111770, .000257563
 333.000000000, -.000111770, .000257563
 334.000000000, -.000111770, .000257563
 335.000000000, -.000111770, .000257563
 336.000000000, -.000080914, .000191706
 337.000000000, -.000080914, .000191706
 338.000000000, -.000080914, .000191706
 339.000000000, -.000080914, .000191706
 340.000000000, -.000054979, .000133914
 341.000000000, -.000054979, .000133914
 342.000000000, -.000054979, .000133914
 343.000000000, -.000054979, .000133914
 344.000000000, -.000033946, .000085046
 345.000000000, -.000033946, .000085046
 346.000000000, -.000033946, .000085046
 347.000000000, -.000033946, .000085046
 348.000000000, -.000017892, .000046042
 349.000000000, -.000017892, .000046042
 350.000000000, -.000017892, .000046042
 351.000000000, -.000017892, .000046042
 352.000000000, -.000006834, .000018099
 353.000000000, -.000006834, .000018099
 354.000000000, -.000006834, .000018099
 355.000000000, -.000006834, .000018099
 356.000000000, -.000000964, .000002599
 357.000000000, -.000000964, .000002599
 358.000000000, -.000000964, .000002599
 359.000000000, -.000000964, .000002599
 360.000000000, -.000000964, .000002599
