"time","L","S","E","I_S","I_A","H","R","D","V","YIS","YIH","Vcon","XMAY"
"t","NCL","NCS","NCE","NCIS","NCIA","NCH","NCR","NCD","NCV"
57.,0.261350877,0.528650877,0.001606513,0.000118958,0.0015411,0.000044347,0.204667545,0.002019783,0.
58.,0.261240647,0.529566284,0.001627065,0.000120441,0.001559888,0.000044891,0.203818319,0.002022464,0.
59.,0.261129143,0.530473739,0.001648045,0.000121955,0.001579073,0.000045447,0.202977419,0.002025179,0.
60.,0.261016341,0.531373222,0.001669458,0.000123501,0.001598661,0.000046014,0.202144874,0.002027929,0.
61.,0.260902213,0.532264713,0.001691313,0.000125079,0.001618661,0.000046593,0.201320715,0.002030713,0.
62.,0.260786733,0.533148192,0.001713619,0.000126689,0.001639079,0.000047184,0.200504973,0.002033532,0.
63.,0.260669873,0.534023635,0.001736382,0.000128333,0.001659923,0.000047787,0.19969768,0.002036388,0.
64.,0.260551604,0.534891019,0.001759611,0.000130011,0.0016812,0.000048403,0.198898871,0.002039281,0.
65.,0.2604319,0.535750319,0.001783314,0.000131724,0.001702919,0.000049032,0.198108581,0.002042212,0.
66.,0.26031073,0.53660151,0.001807501,0.000133471,0.001725086,0.000049673,0.197326847,0.002045181,0.
67.,0.260188066,0.537444564,0.001832179,0.000135255,0.001747711,0.000050328,0.196553707,0.00204819,0.
68.,0.260063877,0.538279454,0.001857358,0.000137075,0.001770802,0.000050997,0.195789199,0.002051239,0.
69.,0.259938135,0.539106151,0.001883046,0.000138932,0.001794366,0.000051679,0.195033364,0.002054329,0.
70.,0.259810807,0.539924623,0.001909253,0.000140826,0.001818412,0.000052374,0.194286245,0.002057461,0.
71.,0.259681862,0.540734839,0.001935987,0.000142759,0.001842949,0.000053084,0.193547884,0.002060635,0.
72.,0.259551269,0.541536766,0.001963259,0.000144732,0.001867986,0.000053809,0.192818326,0.002063853,0.
73.,0.259418996,0.542330371,0.001991078,0.000146744,0.001893531,0.000054548,0.192097617,0.002067116,0.
74.,0.25928501,0.543115617,0.002019453,0.000148796,0.001919594,0.000055302,0.191385805,0.002070424,0.
75.,0.259149277,0.543892467,0.002048394,0.00015089,0.001946183,0.000056072,0.190682938,0.002073778,0.
76.,0.259011764,0.544660885,0.002077912,0.000153026,0.001973309,0.000056857,0.189989068,0.002077179,0.
