"time","L","S","E","I_S","I_A","H","R","D","V","YIS","YIH","Vcon","XMAY"
"t","CL","CS","CE","CIS","CIA","CH","CR","CD","CV"
50.,0.079916617,0.705111847,0.001363938,0.000100799,0.001304501,0.000037535,0.210169895,0.001994869,0.
51.,0.094133807,0.691780727,0.001381966,0.000102117,0.001321103,0.000038018,0.209245119,0.001997141,0.
52.,0.104975128,0.681816609,0.001400161,0.000103456,0.001338018,0.000038512,0.208328673,0.001999443,0.
53.,0.089845699,0.697813967,0.001418913,0.000104816,0.001355248,0.000039014,0.207420568,0.002001775,0.
54.,0.076897469,0.711620649,0.001438342,0.000106205,0.001372851,0.000039525,0.20652082,0.002004138,0.
55.,0.065816019,0.723551057,0.001458384,0.00010763,0.001390872,0.000040047,0.205629459,0.002006532,0.
56.,0.057035393,0.733171125,0.001478995,0.000109093,0.001409338,0.000040581,0.204746518,0.002008959,0.
57.,0.052615266,0.738421191,0.0015001,0.000110594,0.001428267,0.000041128,0.203872037,0.002011418,0.
58.,0.048538023,0.743318847,0.001521679,0.000112133,0.001447663,0.000041688,0.203006056,0.002013911,0.
59.,0.04477708,0.747890619,0.001543744,0.00011371,0.001467529,0.000042263,0.202148616,0.002016439,0.
60.,0.041215458,0.752253428,0.001566304,0.000115325,0.001487871,0.000042852,0.201299761,0.002019002,0.
61.,0.037515461,0.756744904,0.001589375,0.000116977,0.001508696,0.000043455,0.200459532,0.002021602,0.
62.,0.034148097,0.760893973,0.001612968,0.000118668,0.00153001,0.000044072,0.199627973,0.002024239,0.
63.,0.031083476,0.764730465,0.001637091,0.000120399,0.001551822,0.000044704,0.198805129,0.002026914,0.
64.,0.029113688,0.767462226,0.001661751,0.000122169,0.00157414,0.000045351,0.197991047,0.002029628,0.
65.,0.031529848,0.765798149,0.001686889,0.000123978,0.001596967,0.000046012,0.197185774,0.002032382,0.
66.,0.034145642,0.763924522,0.001712489,0.000125826,0.001620298,0.000046689,0.196389357,0.002035177,0.
67.,0.036977542,0.761824812,0.00173857,0.000127712,0.00164413,0.00004738,0.19560184,0.002038013,0.
68.,0.040712013,0.758812494,0.001765146,0.000129636,0.001668463,0.000048086,0.19482327,0.002040892,0.
69.,0.048731402,0.751505231,0.001792163,0.000131597,0.001693296,0.000048807,0.19405369,0.002043815,0.
70.,0.058328362,0.742610373,0.001819587,0.000133594,0.001718617,0.000049542,0.193293144,0.002046781,0.
71.,0.069813147,0.731817654,0.001847404,0.000135626,0.001744414,0.00005029,0.192541672,0.002049792,0.
72.,0.078773162,0.723539667,0.00187559,0.000137692,0.001770676,0.000051053,0.191799312,0.00205285,0.
73.,0.066879414,0.736104946,0.001904552,0.000139792,0.001797413,0.000051828,0.191066102,0.002055953,0.
74.,0.05678215,0.746862994,0.001934418,0.000141937,0.001824694,0.000052618,0.190342084,0.002059104,0.
75.,0.048210075,0.756085057,0.001965117,0.000144132,0.001852574,0.000053424,0.189627317,0.002062304,0.
76.,0.043143649,0.761790614,0.001996606,0.000146381,0.001881087,0.000054247,0.188921864,0.002065553,0.
77.,0.050657851,0.754904851,0.002028633,0.000148682,0.001910246,0.000055088,0.188225796,0.002068853,0.
78.,0.059478837,0.746701678,0.002061097,0.000151032,0.001940023,0.000055949,0.187539179,0.002072204,0.
79.,0.069833773,0.736953885,0.002094008,0.000153427,0.001970393,0.000056828,0.186862077,0.002075609,0.
