 t  , CL , CS , CE , CIS, CIA, CH , CR , CD , CV 
 60.000000000, .041215458, .752253428, .001566304, .000115325, .001487871, .000042852, .201299761, .002019002, .000000000
 61.000000000, .037515461, .756744904, .001589375, .000116977, .001508696, .000043455, .200459532, .002021602, .000000000
 62.000000000, .034148097, .760893973, .001612968, .000118668, .001530010, .000044072, .199627973, .002024239, .000000000
 63.000000000, .031083476, .764730465, .001637091, .000120399, .001551822, .000044704, .198805129, .002026914, .000000000
 64.000000000, .029113688, .767462226, .001661751, .000122169, .001574140, .000045351, .197991047, .002029628, .000000000
 65.000000000, .031529848, .765798149, .001686889, .000123978, .001596967, .000046012, .197185774, .002032382, .000000000
 66.000000000, .034145642, .763924522, .001712489, .000125826, .001620298, .000046689, .196389357, .002035177, .000000000
 67.000000000, .036977542, .761824812, .001738570, .000127712, .001644130, .000047380, .195601840, .002038013, .000000000
 68.000000000, .040712013, .758812494, .001765146, .000129636, .001668463, .000048086, .194823270, .002040892, .000000000
 69.000000000, .048731402, .751505231, .001792163, .000131597, .001693296, .000048807, .194053690, .002043815, .000000000
 70.000000000, .058328362, .742610373, .001819587, .000133594, .001718617, .000049542, .193293144, .002046781, .000000000
 71.000000000, .069813147, .731817654, .001847404, .000135626, .001744414, .000050290, .192541672, .002049792, .000000000
 72.000000000, .078773162, .723539667, .001875590, .000137692, .001770676, .000051053, .191799312, .002052850, .000000000
 73.000000000, .066879414, .736104946, .001904552, .000139792, .001797413, .000051828, .191066102, .002055953, .000000000
 74.000000000, .056782150, .746862994, .001934418, .000141937, .001824694, .000052618, .190342084, .002059104, .000000000
 75.000000000, .048210075, .756085057, .001965117, .000144132, .001852574, .000053424, .189627317, .002062304, .000000000
 76.000000000, .043143649, .761790614, .001996606, .000146381, .001881087, .000054247, .188921864, .002065553, .000000000
 77.000000000, .050657851, .754904851, .002028633, .000148682, .001910246, .000055088, .188225796, .002068853, .000000000
 78.000000000, .059478837, .746701678, .002061097, .000151032, .001940023, .000055949, .187539179, .002072204, .000000000
 79.000000000, .069833773, .736953885, .002094008, .000153427, .001970393, .000056828, .186862077, .002075609, .000000000
 80.000000000, .082302832, .725081274, .002127358, .000155864, .002001335, .000057724, .186194545, .002079067, .000000000
 81.000000000, .098868330, .709101556, .002161092, .000158340, .002032826, .000058638, .185536638, .002082581, .000000000
 82.000000000, .118765316, .689779729, .002195147, .000160851, .002064838, .000059567, .184888402, .002086150, .000000000
 83.000000000, .142663566, .666446079, .002229460, .000163395, .002097336, .000060511, .184249878, .002089776, .000000000
 84.000000000, .170856456, .638807325, .002263946, .000165968, .002130279, .000061468, .183621101, .002093458, .000000000
 85.000000000, .201591631, .608615895, .002298559, .000168563, .002163622, .000062437, .183002094, .002097199, .000000000
 86.000000000, .237852070, .572888934, .002333211, .000171178, .002197317, .000063416, .182392875, .002100998, .000000000
 87.000000000, .280630645, .530633770, .002367765, .000173807, .002231306, .000064404, .181793448, .002104856, .000000000
 88.000000000, .320637290, .491140724, .002402052, .000176441, .002265513, .000065398, .181203808, .002108774, .000000000
 89.000000000, .312986359, .499294380, .002437168, .000179083, .002299927, .000066397, .180623935, .002112750, .000000000
 90.000000000, .305515364, .507256606, .002473552, .000181755, .002334709, .000067402, .180053826, .002116786, .000000000
 91.000000000, .298220106, .515031550, .002511070, .000184474, .002369991, .000068417, .179493509, .002120883, .000000000
 92.000000000, .283962083, .529757642, .002549640, .000187250, .002405869, .000069445, .178943030, .002125041, .000000000
 93.000000000, .239273343, .574901832, .002590054, .000190095, .002442466, .000070492, .178402457, .002129262, .000000000
 94.000000000, .201616665, .613000915, .002632397, .000193033, .002479991, .000071561, .177871890, .002133547, .000000000
 95.000000000, .169885776, .645161174, .002676372, .000196074, .002518580, .000072661, .177351464, .002137899, .000000000
 96.000000000, .151263502, .664199739, .002721778, .000199223, .002558312, .000073794, .176841333, .002142320, .000000000
 97.000000000, .179125643, .636741941, .002767360, .000202469, .002599155, .000074963, .176341657, .002146811, .000000000
 98.000000000, .212115974, .604144638, .002812590, .000205781, .002640900, .000076166, .175852574, .002151375, .000000000
 99.000000000, .251177884, .565464566, .002857471, .000209135, .002683352, .000077398, .175374179, .002156014, .000000000
 100.000000000, .280843452, .536169862, .002901922, .000212512, .002726341, .000078651, .174906532, .002160728, .000000000
 101.000000000, .238016909, .579354084, .002948136, .000215914, .002769851, .000079921, .174449666, .002165518, .000000000
 102.000000000, .201719833, .615994591, .002996769, .000219385, .002814185, .000081207, .174003646, .002170385, .000000000
 103.000000000, .170957037, .647086605, .003047412, .000222951, .002859563, .000082516, .173568586, .002175330, .000000000
 104.000000000, .152801210, .665557410, .003099791, .000226625, .002906119, .000083855, .173144634, .002180356, .000000000
 105.000000000, .179762312, .638898307, .003152478, .000230401, .002953854, .000085229, .172731955, .002185465, .000000000
 106.000000000, .211476363, .607473978, .003204865, .000234248, .003002558, .000086636, .172330693, .002190659, .000000000
 107.000000000, .248780719, .570447198, .003256946, .000238142, .003052035, .000088072, .171940949, .002195939, .000000000
 108.000000000, .282005454, .537488120, .003308625, .000242063, .003102111, .000089530, .171562790, .002201307, .000000000
 109.000000000, .266660380, .553085338, .003361522, .000246008, .003152727, .000091006, .171196256, .002206762, .000000000
 110.000000000, .252147284, .567836160, .003416267, .000250008, .003204079, .000092497, .170841397, .002212307, .000000000
 111.000000000, .238421191, .581785458, .003472681, .000254083, .003256333, .000094009, .170498303, .002217942, .000000000
 112.000000000, .222215426, .598199775, .003530650, .000258246, .003309603, .000095546, .170167086, .002223669, .000000000
 113.000000000, .192836080, .627772295, .003590626, .000262510, .003364006, .000097111, .169847882, .002229491, .000000000
 114.000000000, .167339516, .653446288, .003652634, .000266890, .003419700, .000098712, .169540852, .002235408, .000000000
 115.000000000, .145212856, .675734530, .003716468, .000271396, .003476791, .000100351, .169246184, .002241425, .000000000
 116.000000000, .132151868, .688941120, .003781988, .000276028, .003535340, .000102033, .168964080, .002247543, .000000000
 117.000000000, .153635934, .667587781, .003847925, .000280778, .003595309, .000103761, .168694747, .002253766, .000000000
 118.000000000, .178608428, .642731744, .003913748, .000285613, .003656477, .000105530, .168438365, .002260095, .000000000
