t, CL , CS , CE , CIS, CIA, CH , CR , CD , CV 
177,0.198903628,0.526438703,0.009179038,0.000677947,0.008739106,0.000252149,0.178584324,0.002870595,0.074354511
178,0.197928437,0.527620438,0.009297015,0.000686891,0.008856729,0.000255532,0.179249103,0.002885874,0.07321998
179,0.19695188,0.528777968,0.009415691,0.00069588,0.008974981,0.000258931,0.179932418,0.002901356,0.072090895
180,0.19605121,0.529521065,0.009534972,0.000704915,0.009093868,0.000262346,0.180634283,0.00291704,0.071280301
181,0.195533346,0.528302944,0.009654445,0.000713993,0.009213361,0.000265777,0.181354712,0.002932927,0.072028496
182,0.195010651,0.527081394,0.009773927,0.000723104,0.009333374,0.000269224,0.182093707,0.00294902,0.0727656
183,0.194483148,0.525856485,0.009893404,0.000732239,0.009453827,0.000272685,0.182851255,0.002965317,0.07349164
184,0.193888095,0.524992975,0.010012846,0.00074139,0.009574651,0.000276156,0.183627327,0.00298182,0.073904738
185,0.192976155,0.525937205,0.010132551,0.000750556,0.009695799,0.000279637,0.184421886,0.00299853,0.072807681
186,0.192062339,0.526858309,0.010252583,0.00075974,0.009817276,0.000283126,0.185234886,0.003015446,0.071716295
187,0.191146697,0.527756351,0.010372841,0.000768942,0.009939075,0.000286621,0.186066286,0.003032569,0.070630617
188,0.190209507,0.528160775,0.010493237,0.000778161,0.010061175,0.000290125,0.186916041,0.0030499,0.07004108
189,0.189172443,0.526211155,0.010613187,0.00078739,0.010183512,0.000293634,0.187784098,0.003067438,0.071887142
190,0.188134946,0.524270248,0.010732448,0.000796614,0.01030595,0.000297148,0.188670388,0.003085184,0.073707074
191,0.187097084,0.522338072,0.010851029,0.00080582,0.010428364,0.000300662,0.189574815,0.003103138,0.075501014
192,0.186139882,0.520561875,0.010968912,0.000814999,0.010550649,0.000304173,0.190497261,0.0031213,0.07704095
193,0.185584874,0.519521465,0.011086269,0.000824145,0.010672724,0.000307677,0.191437593,0.003139668,0.077425585
194,0.185025542,0.518475827,0.011203122,0.000833256,0.010794545,0.000311172,0.192395663,0.003158242,0.077802631
195,0.184461949,0.517425155,0.011319383,0.000842332,0.010916063,0.000314656,0.19337132,0.003177022,0.078172122
196,0.183945863,0.516232706,0.011434971,0.000851367,0.011037225,0.000318127,0.194364398,0.003196006,0.078619336
197,0.183683382,0.514356827,0.011549679,0.000860358,0.011157965,0.000321585,0.195374728,0.003215194,0.079480283
198,0.183415409,0.512485882,0.01166339,0.000869296,0.011278195,0.000325026,0.196402121,0.003234584,0.080326096
199,0.183141996,0.510620065,0.011776049,0.000878175,0.011397832,0.00032845,0.197446378,0.003254176,0.081156878
200,0.182746409,0.508760237,0.011887598,0.000886988,0.011516795,0.000331853,0.198507283,0.003273968,0.08208887
201,0.181764611,0.506911434,0.011997901,0.000895728,0.011635004,0.000335233,0.199584606,0.003293959,0.083581525
202,0.180782468,0.505071985,0.012106871,0.000904389,0.011752367,0.000338587,0.200678103,0.003314146,0.085051084
203,0.179800086,0.503242028,0.012214451,0.000912963,0.0118688,0.000341914,0.201787513,0.003334529,0.086497715
204,0.178831871,0.501757019,0.01232058,0.000921445,0.01198422,0.00034521,0.202912563,0.003355105,0.087571988
205,0.177934587,0.501942404,0.012425624,0.000929832,0.012098576,0.000348473,0.204052967,0.003375872,0.086891666
206,0.177036489,0.502112141,0.012529654,0.000938129,0.012211873,0.000351702,0.205208435,0.003396828,0.08621475
207,0.176137686,0.502266523,0.012632533,0.000946338,0.012324104,0.000354897,0.206378681,0.003417971,0.085541267
208,0.175226212,0.502034103,0.012734146,0.000954457,0.012435241,0.000358059,0.207563417,0.003439299,0.085255065
209,0.174254344,0.49994835,0.012833902,0.000962479,0.012545212,0.000361186,0.208762349,0.003460811,0.086871366
210,0.173282876,0.497877955,0.012931558,0.000970389,0.012653872,0.000364277,0.209975164,0.003482503,0.088461407
211,0.172311926,0.495823045,0.013027112,0.000978172,0.012761091,0.000367326,0.211201523,0.003504373,0.090025432
212,0.171448587,0.493800221,0.013120544,0.000985819,0.012866756,0.000370332,0.212441067,0.003526419,0.091440256
213,0.171118208,0.491871976,0.013211916,0.000993324,0.012970773,0.000373289,0.213693417,0.003548637,0.092218459
214,0.170783804,0.489954599,0.013301212,0.001000682,0.01307307,0.000376195,0.214958184,0.003571024,0.092981229
215,0.17044548,0.488048352,0.01338837,0.00100789,0.01317358,0.000379048,0.216234963,0.003593577,0.09372874
216,0.170083217,0.486295009,0.013473327,0.001014942,0.013272232,0.000381846,0.217523343,0.003616293,0.094339792
217,0.169616957,0.485253598,0.013556205,0.001021835,0.013368971,0.000384586,0.2188229,0.003639167,0.094335781
218,0.169147698,0.48421254,0.013637005,0.001028571,0.013463766,0.000387267,0.220133205,0.003662197,0.09432775
219,0.168675561,0.483172194,0.013715638,0.001035147,0.01355658,0.00038989,0.221453827,0.003685379,0.094315783
220,0.168209977,0.482351887,0.013792029,0.00104156,0.013647369,0.000392452,0.222784328,0.003708709,0.094071689
221,0.167788128,0.48261894,0.013866431,0.001047811,0.013736103,0.000394953,0.224124265,0.003732184,0.092691185
222,0.167363463,0.482873755,0.013938884,0.001053902,0.013822795,0.000397392,0.225473199,0.0037558,0.09132081
223,0.166936099,0.483116739,0.014009279,0.001059835,0.013907441,0.000399771,0.226830692,0.003779553,0.089960592
224,0.166406539,0.483181589,0.014077526,0.001065609,0.013990022,0.000402089,0.228196307,0.00380344,0.088876878
225,0.165379684,0.482409761,0.014143238,0.001071219,0.014070491,0.000404347,0.229569606,0.003827458,0.089124196
226,0.164355756,0.481638497,0.014206254,0.001076654,0.01414875,0.000406541,0.230950139,0.003851601,0.089365807
227,0.163334877,0.480868146,0.014266573,0.001081905,0.014224715,0.000408671,0.232337439,0.003875868,0.089601808
228,0.162357359,0.479955188,0.014324187,0.001086966,0.014298309,0.000410733,0.233731028,0.003900252,0.089935979
229,0.161582558,0.478332502,0.014378895,0.00109183,0.014369457,0.000412724,0.235130417,0.003924751,0.090776867
