t, CL , CS , CE , CIS, CIA, CH , CR , CD , CV 
57,0.245126658,0.51532704,0.001591862,0.000117969,0.001529152,0.000043999,0.204630061,0.002019387,0.029613871
58,0.244514031,0.515325171,0.001611751,0.000119408,0.001547406,0.000044528,0.203778731,0.002022046,0.031036928
59,0.243901756,0.515320577,0.001632018,0.000120876,0.001566029,0.000045067,0.202935635,0.002024738,0.032453305
60,0.243279825,0.51537727,0.001652672,0.000122372,0.001585026,0.000045617,0.202100797,0.002027463,0.033808959
61,0.242608458,0.515749566,0.001673731,0.000123898,0.001604401,0.000046178,0.201274242,0.002030221,0.034889305
62,0.241937702,0.516116318,0.001695208,0.000125454,0.001624163,0.00004675,0.200455996,0.002033014,0.035965395
63,0.241267539,0.516477513,0.001717108,0.00012704,0.001644317,0.000047333,0.199646086,0.002035842,0.037037222
64,0.240725732,0.516506885,0.001739437,0.000128658,0.001664871,0.000047928,0.198844541,0.002038706,0.038303242
65,0.240822524,0.514909724,0.001762158,0.000130307,0.00168583,0.000048535,0.19805139,0.002041606,0.040547926
66,0.240917993,0.513322661,0.001785262,0.000131986,0.001707191,0.000049153,0.197266662,0.002044544,0.042774548
67,0.24101211,0.511745579,0.001808762,0.000133697,0.001728954,0.000049783,0.196490387,0.002047519,0.044983209
68,0.241178684,0.510157929,0.001832671,0.000135438,0.00175112,0.000050425,0.195722593,0.002050533,0.047120608
69,0.241713756,0.508475988,0.001857001,0.00013721,0.001773695,0.000051078,0.194963309,0.002053586,0.048974378
70,0.242248527,0.506800598,0.001881762,0.000139014,0.001796681,0.000051744,0.194212565,0.002056679,0.05081243
71,0.242782963,0.505131676,0.001906962,0.00014085,0.001820086,0.000052421,0.193470392,0.002059812,0.052634838
72,0.243061628,0.5037894,0.00193261,0.000142718,0.001843914,0.00005311,0.192736821,0.002062987,0.054376811
73,0.242065435,0.504046089,0.001958749,0.00014462,0.001868174,0.000053812,0.192011886,0.002066204,0.055785031
74,0.241071783,0.504296597,0.0019854,0.000146557,0.00189288,0.000054526,0.19129562,0.002069464,0.057187172
75,0.240080647,0.504540913,0.002012565,0.00014853,0.001918044,0.000055254,0.19058806,0.002072768,0.058583219
76,0.239328947,0.504422413,0.002040248,0.00015054,0.001943679,0.000055994,0.189889246,0.002076116,0.060092816
77,0.239763209,0.502524734,0.002068406,0.000152588,0.001969789,0.000056749,0.189199219,0.00207951,0.062185796
78,0.240196558,0.500637262,0.002097028,0.000154673,0.001996377,0.000057518,0.188518019,0.002082949,0.064259617
79,0.240628954,0.498759875,0.00212613,0.000156795,0.002023442,0.0000583,0.187845687,0.002086436,0.066314381
80,0.241077262,0.497078311,0.002155722,0.000158953,0.002050989,0.000059097,0.187182265,0.00208997,0.068147432
81,0.241609289,0.496327807,0.002185858,0.000161149,0.002079024,0.000059907,0.186527794,0.002093553,0.068955619
82,0.242140647,0.495573822,0.00221656,0.000163385,0.002107561,0.000060732,0.185882317,0.002097186,0.06975779
83,0.242671293,0.494816334,0.002247833,0.00016566,0.002136613,0.000061572,0.185245881,0.002100869,0.070553945
84,0.243187889,0.494271933,0.00227968,0.000167978,0.002166191,0.000062427,0.184618533,0.002104603,0.071140766
85,0.243637024,0.494802537,0.002312157,0.000170337,0.002196309,0.000063297,0.184000323,0.002108389,0.070709626
86,0.244084997,0.495322381,0.002345286,0.000172741,0.002226985,0.000064183,0.183391305,0.002112229,0.070279893
87,0.24453176,0.495831444,0.002379068,0.000175192,0.002258239,0.000065085,0.182791532,0.002116123,0.069851557
88,0.244835347,0.496513965,0.002413509,0.000177689,0.002290083,0.000066005,0.182201066,0.002120072,0.069382264
89,0.244428226,0.498106592,0.002448641,0.000180235,0.002322535,0.000066942,0.181619966,0.002124078,0.068702785
90,0.244019663,0.499688201,0.002484481,0.000182831,0.002355611,0.000067898,0.181048298,0.00212814,0.068024876
91,0.243609627,0.501258731,0.002521037,0.000185478,0.002389329,0.000068871,0.180486127,0.002132262,0.067348538
92,0.243088766,0.502899287,0.002558313,0.000188178,0.002423703,0.000069864,0.179933525,0.002136443,0.066701921
93,0.242022264,0.50493238,0.002596327,0.000190931,0.002458748,0.000070877,0.179390562,0.002140685,0.066197227
94,0.240958201,0.506950647,0.002635091,0.000193738,0.002494478,0.000071909,0.178857314,0.002144989,0.065693633
95,0.239896542,0.508954024,0.002674614,0.0001966,0.002530908,0.000072962,0.178333857,0.002149356,0.065191137
96,0.239085712,0.510284221,0.002714908,0.000199519,0.00256805,0.000074035,0.17782027,0.002153787,0.065099497
97,0.239517977,0.508324844,0.002755838,0.000202494,0.002605909,0.000075129,0.177316633,0.002158285,0.06704289
98,0.239948564,0.506374418,0.002797367,0.000205523,0.002644469,0.000076245,0.176823026,0.002162849,0.068967539
99,0.240377416,0.504432824,0.002839527,0.000208603,0.00268372,0.000077381,0.176339523,0.002167482,0.070873523
100,0.240558289,0.503188052,0.002882341,0.000211734,0.002723657,0.000078537,0.175866199,0.002172184,0.072319006
101,0.239509393,0.50537778,0.002925991,0.000214918,0.00276429,0.000079713,0.175403126,0.002176957,0.07154783
102,0.238462499,0.507552168,0.002970548,0.000218159,0.002805654,0.00008091,0.174950382,0.002181802,0.070777879
103,0.237417572,0.509711128,0.003016003,0.00022146,0.002847778,0.000082128,0.174508049,0.002186719,0.070009163
104,0.236611561,0.51133206,0.003062356,0.000224824,0.002890688,0.000083368,0.174076216,0.002191711,0.069527216
105,0.236990721,0.510333929,0.003109488,0.000228251,0.002934398,0.00008463,0.173654973,0.002196779,0.070466831
106,0.237367684,0.509333542,0.003157361,0.00023174,0.002978902,0.000085917,0.173244413,0.002201924,0.071398518
107,0.237742387,0.50833085,0.003206001,0.000235289,0.003024197,0.000087226,0.172844625,0.002207148,0.072322276
108,0.23795582,0.507564309,0.003255428,0.000238899,0.003070285,0.000088559,0.172455699,0.002212451,0.073158549
109,0.237372964,0.507983432,0.00330571,0.00024257,0.003117173,0.000089915,0.172077726,0.002217836,0.073592675
110,0.236788568,0.508393567,0.003356878,0.000246304,0.003164876,0.000091294,0.171710795,0.002223304,0.074024413
111,0.2362026,0.508794658,0.003408938,0.000250103,0.00321341,0.000092697,0.171355,0.002228856,0.074453736
112,0.235553224,0.50942997,0.003461898,0.000253967,0.00326279,0.000094125,0.171010439,0.002234494,0.074699094
113,0.234594674,0.511268486,0.003515839,0.000257898,0.003313031,0.000095576,0.170677209,0.002240218,0.074037068
114,0.233636899,0.51309135,0.003570796,0.000261899,0.003364162,0.000097054,0.170355411,0.002246032,0.073376397
115,0.232679865,0.514898459,0.003626768,0.000265973,0.003416207,0.000098557,0.170045153,0.002251935,0.072717083
116,0.231930714,0.516535828,0.00368376,0.00027012,0.003469185,0.000100087,0.169746545,0.00225793,0.07200583
117,0.232216535,0.517388175,0.003741761,0.000274343,0.003523114,0.000101645,0.169459699,0.002264019,0.071030709
118,0.232499326,0.518226516,0.003800772,0.000278641,0.003578007,0.00010323,0.169184732,0.002270203,0.070058572
119,0.232779013,0.519050769,0.003860806,0.000283015,0.003633877,0.000104844,0.168921759,0.002276484,0.069089431
120,0.232806615,0.519682816,0.003921875,0.000287467,0.003690736,0.000106487,0.1686709,0.002282864,0.068550241
121,0.231590779,0.519415666,0.003983873,0.000291995,0.00374859,0.000108159,0.168432276,0.002289343,0.070139319
122,0.23037775,0.519141478,0.004046769,0.000296599,0.003807426,0.00010986,0.168206004,0.002295925,0.071718189
123,0.229167489,0.518860191,0.004110592,0.000301276,0.00386724,0.000111589,0.167992201,0.002302611,0.073286812
124,0.228020257,0.518496882,0.00417536,0.000306026,0.003928027,0.000113347,0.167790981,0.002309402,0.074859717
125,0.227175344,0.517755417,0.004241071,0.00031085,0.00398979,0.000115133,0.167602459,0.0023163,0.076493637
126,0.226329834,0.517012199,0.00430773,0.000315746,0.004052525,0.000116948,0.167426747,0.002323306,0.078114964
127,0.225483699,0.516267141,0.004375351,0.000320716,0.004116236,0.00011879,0.167263956,0.002330423,0.079723687
128,0.224845268,0.515570754,0.004443945,0.000325759,0.004180925,0.00012066,0.1671142,0.002337652,0.081060836
129,0.22524704,0.515119425,0.004513586,0.000330877,0.004246601,0.000122558,0.166977591,0.002344995,0.081097327
130,0.225645534,0.514657764,0.004584306,0.000336072,0.004313281,0.000124485,0.166854241,0.002352453,0.081131865
131,0.226040671,0.514185738,0.0046561,0.000341344,0.00438098,0.000126441,0.16674427,0.002360028,0.081164428
132,0.226390784,0.513649505,0.004728968,0.000346697,0.004449714,0.000128426,0.166647794,0.002367722,0.081290391
133,0.226529145,0.512836876,0.004802876,0.000352129,0.004519489,0.000130441,0.166564935,0.002375537,0.081888573
134,0.226663339,0.512018649,0.004877812,0.000357641,0.004590308,0.000132485,0.166495814,0.002383474,0.082480477
135,0.226793294,0.511194782,0.004953785,0.000363233,0.004662175,0.000134561,0.166440551,0.002391535,0.083066084
136,0.226690073,0.510580274,0.005030798,0.000368905,0.004735093,0.000136666,0.166399267,0.002399722,0.083659202
137,0.225442845,0.511028974,0.005108905,0.000374657,0.004809067,0.000138802,0.166372083,0.002408037,0.08431663
138,0.224198068,0.511462752,0.005188127,0.000380491,0.004884111,0.000140969,0.16635912,0.002416482,0.08496988
139,0.222955715,0.51188156,0.005268458,0.000386408,0.004960237,0.000143166,0.166360502,0.002425058,0.085618894
140,0.221781105,0.512495584,0.005349895,0.000392408,0.005037453,0.000145395,0.166376354,0.002433768,0.085988038
141,0.220933498,0.514143133,0.005432563,0.000398493,0.005115775,0.000147655,0.166406802,0.002442613,0.084979468
142,0.220084531,0.515772522,0.005516506,0.000404667,0.005195232,0.000149948,0.166451976,0.002451595,0.083973023
143,0.219234179,0.517383609,0.005601705,0.000410931,0.005275852,0.000152273,0.16651201,0.002460716,0.082968724
144,0.218525462,0.518896352,0.005688149,0.000417287,0.005357652,0.000154633,0.166587043,0.002469979,0.081903444
145,0.218528846,0.519991322,0.005775824,0.000423737,0.005440647,0.000157026,0.166677215,0.002479384,0.080525998
146,0.218527361,0.521069139,0.005864723,0.00043028,0.005524848,0.000159455,0.166782668,0.002488936,0.079152591
147,0.218520935,0.522129681,0.005954843,0.000436916,0.005610261,0.000161919,0.166903547,0.002498634,0.077783264
148,0.21839159,0.522896576,0.00604618,0.000443646,0.005696895,0.000164418,0.167039993,0.002508482,0.076812219
149,0.217669227,0.52227291,0.00613853,0.000450468,0.005784739,0.000166953,0.167192151,0.002518482,0.077806538
150,0.216944165,0.521642767,0.00623182,0.000457377,0.005873759,0.000169523,0.167360159,0.002528636,0.078791794
151,0.21621638,0.521006085,0.006326071,0.00046437,0.005963924,0.000172126,0.167544146,0.002538945,0.079767953
152,0.21551754,0.520617463,0.006421296,0.000471443,0.006055211,0.000174763,0.167744238,0.002549411,0.080448634
153,0.214973737,0.521488876,0.006517671,0.000478597,0.006147612,0.000177431,0.167960555,0.002560037,0.079695483
154,0.214426012,0.522343274,0.006615251,0.000485836,0.006241147,0.000180131,0.168193217,0.002570825,0.078944308
155,0.213874338,0.523180561,0.006714008,0.00049316,0.006335828,0.000182863,0.168442348,0.002581775,0.078195118
156,0.213334064,0.523960905,0.006813917,0.000500571,0.006431665,0.000185628,0.168708073,0.002592891,0.077472286
157,0.212866414,0.524525948,0.006914936,0.00050807,0.006528658,0.000188425,0.168990517,0.002604173,0.076872858
158,0.212394283,0.525074653,0.007017039,0.000515654,0.006626802,0.000191256,0.169289804,0.002615625,0.076274883
159,0.211917641,0.525606944,0.007120211,0.000523324,0.006726091,0.000194119,0.169606056,0.002627248,0.075678366
160,0.211343606,0.526161428,0.007224436,0.000531078,0.006826517,0.000197014,0.169939394,0.002639043,0.075137482
161,0.210303225,0.526891359,0.007329692,0.000538916,0.006928069,0.000199942,0.170289936,0.002651013,0.074867847
162,0.209262309,0.527602173,0.007435958,0.000546836,0.007030735,0.000202903,0.170657796,0.00266316,0.07459813
163,0.208220857,0.528293807,0.007543216,0.000554836,0.007134502,0.000205894,0.171043087,0.002675485,0.074328316
164,0.207385019,0.528904983,0.007651445,0.000562916,0.007239357,0.000208917,0.171445918,0.002687991,0.073913455
165,0.207577022,0.52918986,0.007760654,0.000571073,0.007345285,0.000211971,0.171866394,0.002700678,0.072777062
166,0.207763303,0.529455833,0.007870832,0.000579309,0.007452276,0.000215054,0.172304617,0.00271355,0.071645226
167,0.207943785,0.52970288,0.007981948,0.00058762,0.007560318,0.000218168,0.172760688,0.002726607,0.070517986
168,0.207873101,0.529713909,0.008093974,0.000596007,0.007669395,0.000221311,0.173234703,0.002739851,0.069857749
169,0.206575561,0.52862954,0.008206605,0.000604464,0.007779471,0.000224483,0.173726754,0.002753285,0.071499837
170,0.205280123,0.527539608,0.008319717,0.000612984,0.007890473,0.000227682,0.174236922,0.002766909,0.073125582
171,0.203986801,0.526444126,0.008433318,0.00062156,0.008002336,0.000230907,0.174765274,0.002780725,0.074734955
172,0.202795644,0.525182691,0.008547397,0.000630186,0.008115002,0.000234155,0.175311864,0.002794734,0.076388326
173,0.202103504,0.523121856,0.00866184,0.000638859,0.008228418,0.000237424,0.175876737,0.002808937,0.078322424
174,0.201407651,0.521068993,0.00877659,0.000647573,0.008342517,0.000240713,0.176459923,0.002823336,0.080232704
175,0.200708105,0.519024083,0.008891625,0.000656322,0.008457243,0.000244019,0.177061444,0.002837931,0.08211923
176,0.199960553,0.517520313,0.009006917,0.000665103,0.00857254,0.00024734,0.177681308,0.002852723,0.083493203
177,0.198989021,0.518672679,0.009122891,0.000673916,0.008688389,0.000250676,0.178319516,0.002867713,0.0824152
178,0.198016123,0.519803155,0.009239662,0.000682769,0.00880483,0.000254025,0.178976071,0.002882902,0.081340463
179,0.197041894,0.520911724,0.009357117,0.000691666,0.008921891,0.00025739,0.179650984,0.002898291,0.080269044
180,0.196143623,0.52161278,0.009475168,0.00070061,0.009039576,0.00026077,0.180344268,0.00291388,0.079509327
181,0.195628381,0.520376229,0.009593408,0.000709595,0.009157856,0.000264166,0.181055936,0.00292967,0.080284759
182,0.195108354,0.519135803,0.009711658,0.000718612,0.009276648,0.000267578,0.18178599,0.002945664,0.081049693
183,0.194583565,0.517891595,0.009829904,0.000727653,0.009395874,0.000271003,0.182534415,0.00296186,0.081804132
184,0.193991235,0.517003822,0.009948116,0.000736711,0.009515463,0.000274439,0.183301184,0.00297826,0.08225077
185,0.193081892,0.517902366,0.010066586,0.000745782,0.009635373,0.000277884,0.184086257,0.002994864,0.081208996
186,0.192170705,0.518780033,0.010185377,0.000754871,0.009755606,0.000281337,0.184889591,0.003011673,0.080170808
187,0.191257725,0.519636867,0.01030439,0.000763978,0.009876155,0.000284797,0.185711143,0.003028686,0.079136258
188,0.190323217,0.520009875,0.010423542,0.000773102,0.009997001,0.000288264,0.186550869,0.003045905,0.078588226
189,0.189288804,0.518065953,0.010542256,0.000782237,0.010118081,0.000291737,0.187408716,0.003063329,0.080438886
190,0.188253986,0.516128565,0.010660299,0.000791366,0.010239261,0.000295215,0.188284616,0.003080959,0.082265734
191,0.187218829,0.514197788,0.010777676,0.000800477,0.010360418,0.000298693,0.189178473,0.003098795,0.08406885
192,0.18626441,0.512417304,0.010894369,0.000809562,0.010481451,0.000302168,0.190090173,0.003116836,0.085623728
193,0.185712489,0.511353879,0.011010546,0.000818614,0.010602279,0.000305636,0.191019582,0.003135082,0.086041893
194,0.185156281,0.510285327,0.011126227,0.000827633,0.010722859,0.000309095,0.191966557,0.003153531,0.08645249
195,0.184595847,0.50921185,0.011241327,0.000836617,0.010843142,0.000312543,0.192930945,0.003172184,0.086855544
196,0.184082996,0.507998035,0.011355766,0.000845562,0.010963077,0.00031598,0.193912587,0.00319104,0.087334958
197,0.183823983,0.506106993,0.01146934,0.000854462,0.011082597,0.000319402,0.194911313,0.003210097,0.088221813
198,0.183559522,0.504220243,0.011581936,0.000863311,0.011201618,0.000322809,0.19592694,0.003229354,0.089094267
199,0.183289665,0.502338005,0.011693499,0.000872102,0.011320057,0.000326198,0.196959268,0.003248811,0.089952395
200,0.182897578,0.500463153,0.011803971,0.000880828,0.011437835,0.000329567,0.198008087,0.003268466,0.090910515
201,0.181918825,0.498607998,0.011913221,0.000889482,0.011554871,0.000332914,0.199073169,0.003288318,0.092421203
202,0.18093974,0.496760606,0.012021163,0.000898059,0.011671079,0.000336235,0.200154274,0.003308365,0.093910479
203,0.17996043,0.49492116,0.012127742,0.000906551,0.011786373,0.000339529,0.201251146,0.003328605,0.095378466
204,0.178995308,0.493419337,0.012232895,0.000914952,0.011900673,0.000342793,0.202363515,0.003349036,0.096481491
205,0.178101194,0.493559454,0.01233698,0.000923259,0.012013928,0.000346025,0.203491099,0.003369657,0.095858403
206,0.177206277,0.493685612,0.012440067,0.000931479,0.012126145,0.000349223,0.204633614,0.003390465,0.095237118
207,0.176310663,0.493798086,0.012542021,0.000939612,0.012237313,0.000352389,0.205790778,0.003411458,0.09461768
208,0.175402373,0.493531921,0.012642731,0.000947656,0.012347406,0.000355521,0.206962307,0.003432635,0.094377449
209,0.174433632,0.491444232,0.012741619,0.000955606,0.012456354,0.000358619,0.208147912,0.003453993,0.096008034
210,0.173465292,0.489370042,0.012838445,0.000963444,0.012564014,0.000361681,0.209347283,0.00347553,0.097614268
211,0.172497469,0.487309528,0.01293321,0.000971159,0.012670258,0.000364703,0.210560088,0.003497244,0.099196341
212,0.171637373,0.485277094,0.01302589,0.000978741,0.012774977,0.000367682,0.211785973,0.003519132,0.100633138
213,0.171310838,0.483327057,0.013116545,0.000986182,0.012878078,0.000370613,0.213024566,0.003541191,0.101444931
214,0.170980296,0.481387344,0.013205158,0.000993479,0.012979489,0.000373495,0.214275482,0.003563417,0.102241839
215,0.170645853,0.47945824,0.013291668,0.001000628,0.013079144,0.000376323,0.215538326,0.003585808,0.103024011
216,0.170287463,0.477679408,0.013376013,0.001007624,0.013176973,0.000379098,0.21681269,0.003608359,0.103672372
217,0.169824966,0.476602139,0.013458313,0.001014465,0.013272922,0.000381816,0.218098158,0.003631069,0.103716153
218,0.169359478,0.47552585,0.013538566,0.00102115,0.013366959,0.000384476,0.219394309,0.003653933,0.10375528
219,0.168891117,0.474450889,0.013616687,0.001027678,0.013459049,0.000387078,0.220700715,0.003676947,0.10378984
220,0.168429323,0.473592418,0.013692601,0.001034046,0.013549146,0.000389621,0.222016948,0.003700109,0.103595787
221,0.168011329,0.47380247,0.013766556,0.001040254,0.013637223,0.000392104,0.223342571,0.003723415,0.102284079
222,0.167590521,0.474002853,0.013838589,0.001046305,0.01372329,0.000394527,0.22467715,0.00374686,0.100979906
223,0.167167015,0.474193934,0.013908594,0.0010522,0.013807342,0.000396889,0.226020254,0.003770442,0.099683328
224,0.166641171,0.474214456,0.013976486,0.001057939,0.013889363,0.000399192,0.227371454,0.003794157,0.098655782
225,0.165617314,0.473424561,0.014041885,0.001063516,0.013969305,0.000401435,0.228730316,0.003818002,0.098933666
226,0.164596354,0.4726353,0.014104635,0.001068921,0.014047073,0.000403616,0.230096398,0.003841972,0.099205731
227,0.163578412,0.471847019,0.014164736,0.001074145,0.014122584,0.000405733,0.231469239,0.003866064,0.099472069
228,0.162603861,0.470918084,0.014222177,0.001079182,0.014195763,0.000407784,0.232848369,0.003890274,0.099834506
229,0.161832303,0.46928827,0.014276761,0.001084026,0.014266536,0.000409766,0.234233306,0.003914597,0.100694435
230,0.161061476,0.467672087,0.014328414,0.001088668,0.014334812,0.000411676,0.235623554,0.00393903,0.101540283
231,0.160291515,0.466069797,0.014377147,0.001093102,0.014400511,0.000413511,0.237018603,0.003963567,0.102372246
232,0.159505598,0.464870362,0.014422963,0.001097324,0.014463569,0.00041527,0.238417933,0.003988204,0.102818777
233,0.158636655,0.465614195,0.014466432,0.001101334,0.014523965,0.00041695,0.239821016,0.004012936,0.101406516
234,0.157770023,0.466348836,0.014507723,0.001105146,0.014581764,0.000418552,0.241227334,0.004037759,0.100002864
235,0.156905822,0.467074677,0.014546728,0.001108764,0.014637012,0.000420077,0.242636382,0.004062668,0.098607869
236,0.156045261,0.467536961,0.014583368,0.001112195,0.014689733,0.000421527,0.244047663,0.004087659,0.097475633
237,0.155192772,0.46672479,0.014617195,0.001115434,0.014739912,0.000422903,0.245460689,0.004112728,0.097613577
238,0.154342989,0.465918307,0.014648047,0.001118472,0.014787474,0.000424205,0.246874964,0.004137869,0.097747672
239,0.153496028,0.465117837,0.014675965,0.001121303,0.014832353,0.000425431,0.24828998,0.004163079,0.097878022
240,0.152677431,0.464264341,0.014700975,0.001123922,0.014874501,0.000426579,0.249705224,0.004188353,0.098038674
241,0.151988132,0.463123447,0.014723024,0.001126324,0.014913874,0.000427649,0.251120174,0.004213686,0.098363689
242,0.151300466,0.461993977,0.014742108,0.001128508,0.014950429,0.000428637,0.252534305,0.004239073,0.098682498
243,0.150614553,0.460876214,0.014758252,0.00113047,0.014984132,0.000429543,0.253947085,0.004264509,0.098995242
244,0.149934929,0.459924423,0.01477148,0.00113221,0.015014959,0.000430366,0.255357981,0.00428999,0.099143662
245,0.149279236,0.459748317,0.014782057,0.001133729,0.015042908,0.000431105,0.25676646,0.00431551,0.098500677
246,0.14862541,0.459574531,0.014790077,0.001135033,0.015068016,0.000431761,0.258171995,0.004341065,0.097862112
247,0.147973564,0.459403421,0.014795514,0.001136127,0.015090312,0.000432335,0.259574069,0.004366649,0.09722801
