t, NCL , NCS , NCE , NCIS, NCIA, NCH , NCR , NCD , NCV 
66,0.260325723,0.519384983,0.001793133,0.000132497,0.00171331,0.00004933,0.197289186,0.002044782,0.017267056
67,0.260203891,0.519993425,0.001817217,0.000134239,0.001735424,0.00004997,0.196513976,0.002047769,0.017504089
68,0.260080569,0.520594622,0.001841782,0.000136016,0.001757987,0.000050622,0.195747312,0.002050795,0.017740295
69,0.259955729,0.521188551,0.001866837,0.000137829,0.001781005,0.000051289,0.194989232,0.002053861,0.017975667
70,0.259829342,0.521775191,0.00189239,0.000139678,0.001804488,0.000051968,0.194239775,0.002056968,0.018210201
71,0.259701377,0.522354517,0.001918449,0.000141564,0.001828443,0.000052661,0.193498981,0.002060117,0.01844389
72,0.259571804,0.522926506,0.001945025,0.000143487,0.001852879,0.000053368,0.192766891,0.002063308,0.018676731
73,0.259440591,0.523491133,0.001972126,0.000145449,0.001877804,0.000054089,0.19204355,0.002066543,0.018908716
74,0.259307708,0.52404837,0.00199976,0.00014745,0.001903226,0.000054825,0.191329,0.002069821,0.01913984
75,0.259173121,0.52459819,0.002027937,0.000149491,0.001929155,0.000055575,0.190623288,0.002073145,0.019370098
76,0.2590368,0.525140564,0.002056667,0.000151571,0.001955598,0.00005634,0.189926461,0.002076515,0.019599482
77,0.25889871,0.525675463,0.002085958,0.000153693,0.001982566,0.00005712,0.189238568,0.002079932,0.019827988
78,0.258758819,0.526202856,0.002115822,0.000155857,0.002010067,0.000057916,0.188559659,0.002083396,0.020055609
79,0.258617092,0.52672271,0.002146266,0.000158062,0.00203811,0.000058727,0.187889784,0.002086909,0.020282339
80,0.258473494,0.527234992,0.002177302,0.000160312,0.002066705,0.000059554,0.187228998,0.002090472,0.020508171
81,0.258327991,0.527739668,0.002208939,0.000162604,0.00209586,0.000060398,0.186577353,0.002094086,0.020733099
82,0.258180547,0.528236703,0.002241188,0.000164942,0.002125587,0.000061258,0.185934907,0.002097752,0.020957116
83,0.258031126,0.528726059,0.002274058,0.000167325,0.002155895,0.000062134,0.185301717,0.00210147,0.021180216
84,0.257879692,0.529207699,0.002307561,0.000169754,0.002186793,0.000063028,0.184677841,0.002105242,0.021402391
85,0.257726206,0.529681584,0.002341706,0.00017223,0.002218291,0.000063939,0.184063341,0.002109068,0.021623635
86,0.257570631,0.530147674,0.002376504,0.000174754,0.002250401,0.000064868,0.183458277,0.00211295,0.02184394
87,0.25741293,0.530605928,0.002411966,0.000177326,0.002283131,0.000065814,0.182862715,0.00211689,0.022063299
88,0.257253062,0.531056302,0.002448104,0.000179948,0.002316493,0.000066779,0.182276719,0.002120887,0.022281706
89,0.257090989,0.531498754,0.002484927,0.00018262,0.002350496,0.000067763,0.181700356,0.002124943,0.022499151
90,0.256926671,0.531933238,0.002522447,0.000185343,0.002385153,0.000068765,0.181133694,0.00212906,0.022715629
91,0.256760067,0.532359708,0.002560675,0.000188117,0.002420473,0.000069787,0.180576805,0.002133238,0.02293113
92,0.256591136,0.532778117,0.002599623,0.000190945,0.002456467,0.000070828,0.180029759,0.002137478,0.023145648
93,0.256419837,0.533188416,0.002639301,0.000193825,0.002493147,0.000071888,0.17949263,0.002141782,0.023359173
94,0.256246126,0.533590556,0.002679722,0.000196761,0.002530523,0.000072969,0.178965493,0.002146151,0.023571698
95,0.256069962,0.533984486,0.002720896,0.000199751,0.002568607,0.00007407,0.178448426,0.002150587,0.023783215
96,0.255891301,0.534370153,0.002762836,0.000202798,0.00260741,0.000075193,0.177941506,0.002155089,0.023993715
97,0.255710099,0.534747504,0.002805553,0.000205901,0.002646943,0.000076336,0.177444814,0.002159661,0.024203189
98,0.255526311,0.535116485,0.002849059,0.000209062,0.002687219,0.0000775,0.176958432,0.002164302,0.024411629
99,0.255339893,0.53547704,0.002893365,0.000212283,0.002728248,0.000078687,0.176482444,0.002169015,0.024619026
100,0.255150798,0.535829112,0.002938483,0.000215562,0.002770043,0.000079895,0.176016935,0.0021738,0.024825371
101,0.254958982,0.536172643,0.002984426,0.000218903,0.002812614,0.000081126,0.175561993,0.002178659,0.025030654
102,0.254764396,0.536507574,0.003031205,0.000222304,0.002855975,0.00008238,0.175117705,0.002183593,0.025234866
103,0.254566993,0.536833845,0.003078833,0.000225769,0.002900137,0.000083657,0.174684164,0.002188604,0.025437998
104,0.254366727,0.537151393,0.00312732,0.000229296,0.002945111,0.000084957,0.174261461,0.002193693,0.025640041
105,0.254163548,0.537460157,0.00317668,0.000232888,0.002990911,0.000086281,0.173849691,0.002198862,0.025840983
106,0.253957407,0.537760072,0.003226923,0.000236544,0.003037547,0.00008763,0.173448949,0.002204111,0.026040816
107,0.253748255,0.538051074,0.003278063,0.000240267,0.003085033,0.000089003,0.173059333,0.002209443,0.026239528
108,0.253536042,0.538333097,0.00333011,0.000244057,0.00313338,0.0000904,0.172680943,0.002214859,0.026437111
109,0.253320718,0.538606073,0.003383078,0.000247914,0.0031826,0.000091823,0.17231388,0.002220361,0.026633553
110,0.253102231,0.538869935,0.003436977,0.000251841,0.003232706,0.000093272,0.171958246,0.002225949,0.026828844
111,0.25288053,0.539124614,0.003491819,0.000255837,0.003283709,0.000094746,0.171614147,0.002231626,0.027022973
112,0.252655563,0.539370039,0.003547617,0.000259904,0.003335623,0.000096247,0.171281688,0.002237392,0.027215929
113,0.252427277,0.539606139,0.003604381,0.000264042,0.003388458,0.000097774,0.170960977,0.002243251,0.027407701
114,0.25219562,0.539832843,0.003662123,0.000268252,0.003442227,0.000099329,0.170652125,0.002249203,0.027598278
115,0.251960539,0.540050078,0.003720855,0.000272536,0.003496942,0.00010091,0.170355242,0.002255249,0.027787648
116,0.251721979,0.54025777,0.003780588,0.000276894,0.003552615,0.000102519,0.170070442,0.002261392,0.0279758
117,0.251479886,0.540455844,0.003841333,0.000281327,0.003609258,0.000104157,0.169797839,0.002267634,0.028162723
118,0.251234206,0.540644225,0.0039031,0.000285836,0.003666883,0.000105822,0.169537549,0.002273975,0.028348404
119,0.250984883,0.540822837,0.003965901,0.000290422,0.003725501,0.000107516,0.169289689,0.002280418,0.028532831
120,0.250731863,0.540991604,0.004029746,0.000295086,0.003785124,0.00010924,0.16905438,0.002286965,0.028715993
121,0.25047509,0.541150447,0.004094645,0.000299828,0.003845763,0.000110992,0.168831743,0.002293616,0.028897876
122,0.250214508,0.54129929,0.004160608,0.000304649,0.00390743,0.000112774,0.168621898,0.002300374,0.029078469
123,0.24995006,0.541438052,0.004227645,0.000309551,0.003970136,0.000114586,0.16842497,0.002307241,0.029257758
124,0.24968169,0.541566656,0.004295766,0.000314533,0.004033891,0.000116429,0.168241084,0.002314219,0.029435732
125,0.249409342,0.541685022,0.004364979,0.000319598,0.004098707,0.000118302,0.168070366,0.002321309,0.029612376
126,0.249132958,0.541793069,0.004435294,0.000324744,0.004164593,0.000120206,0.167912945,0.002328512,0.029787679
127,0.248852481,0.541890718,0.004506718,0.000329974,0.00423156,0.000122141,0.167768948,0.002335832,0.029961627
128,0.248567854,0.541977889,0.004579261,0.000335287,0.004299619,0.000124107,0.167638506,0.00234327,0.030134207
129,0.248279019,0.5420545,0.004652929,0.000340685,0.004368778,0.000126105,0.16752175,0.002350828,0.030305405
130,0.24798592,0.542120472,0.004727729,0.000346169,0.004439047,0.000128136,0.167418813,0.002358507,0.030475208
131,0.247688499,0.542175723,0.004803669,0.000351738,0.004510435,0.000130198,0.167329827,0.00236631,0.030643602
132,0.247386697,0.542220173,0.004880755,0.000357393,0.004582951,0.000132293,0.167254927,0.002374238,0.030810573
133,0.247080458,0.542253742,0.004958992,0.000363135,0.004656603,0.000134421,0.167194248,0.002382294,0.030976107
134,0.246769725,0.54227635,0.005038385,0.000368965,0.004731398,0.000136581,0.167147925,0.002390479,0.031140192
135,0.24645444,0.542287916,0.005118939,0.000374883,0.004807345,0.000138775,0.167116095,0.002398795,0.031302811
136,0.246134545,0.542288363,0.005200659,0.000380889,0.00488445,0.000141002,0.167098895,0.002407245,0.031463952
137,0.245809985,0.54227761,0.005283546,0.000386984,0.004962719,0.000143263,0.167096462,0.00241583,0.0316236
138,0.245480702,0.54225558,0.005367605,0.000393168,0.005042159,0.000145557,0.167108935,0.002424553,0.031781741
139,0.245146641,0.542222196,0.005452836,0.000399441,0.005122774,0.000147885,0.167136451,0.002433415,0.03193836
140,0.244807745,0.542177381,0.005539242,0.000405804,0.00520457,0.000150247,0.167179148,0.002442418,0.032093444
141,0.244463959,0.54212106,0.005626822,0.000412257,0.005287551,0.000152644,0.167237166,0.002451565,0.032246976
142,0.244115227,0.542053159,0.005715576,0.0004188,0.00537172,0.000155074,0.167310642,0.002460857,0.032398944
143,0.243761496,0.541973605,0.005805503,0.000425433,0.00545708,0.000157539,0.167399714,0.002470297,0.032549333
144,0.243402711,0.541882327,0.0058966,0.000432156,0.005543634,0.000160038,0.167504521,0.002479886,0.032698127
145,0.24303882,0.541779254,0.005988865,0.000438969,0.005631382,0.000162571,0.1676252,0.002489627,0.032845312
146,0.242669769,0.541664318,0.006082294,0.000445873,0.005720325,0.000165139,0.167761886,0.002499521,0.032990875
147,0.242295508,0.541537453,0.006176881,0.000452866,0.005810464,0.000167741,0.167914718,0.002509571,0.033134799
148,0.241915984,0.541398593,0.006272621,0.000459949,0.005901797,0.000170377,0.168083829,0.002519779,0.033277072
149,0.241531149,0.541247678,0.006369507,0.000467121,0.005994321,0.000173047,0.168269353,0.002530146,0.033417677
150,0.241140953,0.541084646,0.00646753,0.000474382,0.006088036,0.000175752,0.168471425,0.002540674,0.033556602
151,0.240745349,0.540909441,0.006566682,0.000481731,0.006182935,0.00017849,0.168690174,0.002551367,0.033693831
152,0.240344289,0.540722006,0.006666951,0.000489169,0.006279016,0.000181263,0.168925731,0.002562225,0.033829351
153,0.239937728,0.54052229,0.006768327,0.000496693,0.006376272,0.000184069,0.169178225,0.00257325,0.033963146
154,0.239525622,0.540310243,0.006870796,0.000504305,0.006474696,0.000186908,0.169447781,0.002584445,0.034095204
155,0.239107929,0.540085819,0.006974344,0.000512002,0.00657428,0.000189781,0.169734523,0.002595812,0.034225509
156,0.238684606,0.539848975,0.007078956,0.000519784,0.006675016,0.000192687,0.170038575,0.002607352,0.034354049
157,0.238255613,0.539599671,0.007184616,0.000527651,0.006776893,0.000195626,0.170360054,0.002619068,0.03448081
158,0.237820913,0.539337871,0.007291304,0.0005356,0.0068799,0.000198596,0.170699077,0.002630961,0.034605778
159,0.237380469,0.539063544,0.007399003,0.00054363,0.006984024,0.000201599,0.171055759,0.002643033,0.03472894
160,0.236934246,0.538776662,0.00750769,0.000551742,0.007089251,0.000204633,0.171430209,0.002655285,0.034850283
161,0.236482211,0.5384772,0.007617343,0.000559932,0.007195566,0.000207698,0.171822535,0.002667721,0.034969794
162,0.236024333,0.538165139,0.007727939,0.0005682,0.007302954,0.000210794,0.17223284,0.002680342,0.035087461
163,0.235560583,0.537840464,0.007839452,0.000576544,0.007411395,0.00021392,0.172661224,0.002693148,0.035203271
164,0.235090935,0.537503165,0.007951856,0.000584962,0.007520871,0.000217075,0.173107782,0.002706143,0.035317212
165,0.234615363,0.537153237,0.008065122,0.000593452,0.00763136,0.000220259,0.173572606,0.002719327,0.035429273
166,0.234133846,0.536790679,0.008179219,0.000602013,0.007742842,0.000223472,0.174055783,0.002732703,0.035539442
167,0.233646364,0.536415498,0.008294117,0.000610643,0.007855292,0.000226711,0.174557394,0.002746272,0.035647709
168,0.233152898,0.536027705,0.008409783,0.000619339,0.007968685,0.000229978,0.175077516,0.002760035,0.035754062
169,0.232653435,0.535627315,0.008526181,0.000628098,0.008082995,0.000233271,0.175616221,0.002773994,0.035858492
170,0.232147961,0.535214351,0.008643274,0.00063692,0.008198193,0.000236588,0.176173574,0.00278815,0.035960988
171,0.231636468,0.534788843,0.008761026,0.0006458,0.00831425,0.00023993,0.176749635,0.002802505,0.036061541
172,0.231118949,0.534350825,0.008879397,0.000654737,0.008431135,0.000243295,0.177344458,0.002817061,0.036160143
173,0.2305954,0.533900338,0.008998344,0.000663728,0.008548814,0.000246683,0.177958091,0.002831818,0.036256785
174,0.230065819,0.533437432,0.009117825,0.000672769,0.008667253,0.000250092,0.178590575,0.002846777,0.036351458
175,0.229530211,0.53296216,0.009237795,0.000681858,0.008786416,0.000253521,0.179241943,0.00286194,0.036444156
176,0.228988579,0.532474586,0.009358208,0.000690992,0.008906265,0.000256969,0.179912221,0.002877308,0.036534872
177,0.228440932,0.531974778,0.009479016,0.000700166,0.00902676,0.000260436,0.18060143,0.002892882,0.036623599
178,0.227887283,0.531462813,0.009600169,0.000709379,0.009147861,0.000263919,0.181309581,0.002908663,0.036710332
179,0.227327647,0.530938776,0.009721616,0.000718626,0.009269525,0.000267417,0.182036676,0.002924651,0.036795066
180,0.226762042,0.530402758,0.009843305,0.000727903,0.009391707,0.00027093,0.182782712,0.002940847,0.036877796
181,0.226190491,0.529854859,0.009965181,0.000737208,0.009514361,0.000274456,0.183547674,0.002957253,0.036958518
182,0.22561302,0.529295187,0.010087188,0.000746535,0.009637439,0.000277993,0.184331541,0.002973868,0.037037229
183,0.225029657,0.528723857,0.010209269,0.000755881,0.009760893,0.00028154,0.185134281,0.002990694,0.037113927
184,0.224440437,0.528140995,0.010331365,0.000765242,0.009884671,0.000285096,0.185955853,0.00300773,0.037188611
185,0.223845397,0.527546731,0.010453415,0.000774614,0.010008721,0.000288659,0.186796208,0.003024977,0.037261279
186,0.223244576,0.526941208,0.010575359,0.000783992,0.010132988,0.000292227,0.187655285,0.003042435,0.037331931
187,0.222638019,0.526324574,0.010697132,0.000793371,0.010257417,0.000295799,0.188533015,0.003060105,0.037400568
188,0.222025776,0.525696988,0.010818672,0.000802747,0.010381951,0.000299373,0.189429317,0.003077985,0.037467191
189,0.221407898,0.525058617,0.010939911,0.000812116,0.010506531,0.000302947,0.1903441,0.003096078,0.037531802
190,0.220784441,0.524409636,0.011060785,0.000821472,0.010631097,0.00030652,0.191277262,0.003114381,0.037594405
191,0.220155466,0.52375023,0.011181224,0.000830811,0.010755588,0.00031009,0.192228691,0.003132895,0.037655004
192,0.219521037,0.523080592,0.011301161,0.000840127,0.010879941,0.000313655,0.193198264,0.00315162,0.037713602
193,0.218881223,0.522400925,0.011420525,0.000849416,0.011004091,0.000317213,0.194185846,0.003170554,0.037770207
194,0.218236095,0.521711439,0.011539246,0.000858673,0.011127973,0.000320762,0.195191289,0.003189698,0.037824824
195,0.21758573,0.521012355,0.011657253,0.000867891,0.011251522,0.000324301,0.196214436,0.003209051,0.037877461
196,0.216930209,0.520303901,0.011774474,0.000877066,0.011374668,0.000327826,0.197255117,0.003228611,0.037928127
197,0.216269615,0.519586316,0.011890835,0.000886193,0.011497344,0.000331337,0.198313151,0.003248378,0.03797683
198,0.215604037,0.518859847,0.012006264,0.000895265,0.01161948,0.000334832,0.199388343,0.003268351,0.038023581
199,0.214933566,0.518124748,0.012120688,0.000904278,0.011741005,0.000338307,0.200480486,0.003288528,0.038068392
200,0.2142583,0.517381284,0.012234032,0.000913226,0.011861849,0.000341762,0.201589364,0.003308909,0.038111274
201,0.213578339,0.516629728,0.012346222,0.000922103,0.011981938,0.000345194,0.202714745,0.003329491,0.03815224
202,0.212893785,0.515870361,0.012457184,0.000930904,0.0121012,0.000348601,0.203856386,0.003350273,0.038191306
203,0.212204748,0.515103472,0.012566845,0.000939623,0.012219562,0.00035198,0.205014032,0.003371253,0.038228485
204,0.211511338,0.51432936,0.012675129,0.000948254,0.01233695,0.00035533,0.206187415,0.00339243,0.038263794
205,0.21081367,0.51354833,0.012781964,0.000956793,0.01245329,0.000358649,0.207376254,0.003413801,0.03829725
206,0.210111863,0.512760696,0.012887275,0.000965232,0.012568508,0.000361934,0.208580256,0.003435365,0.038328871
207,0.20940604,0.511966779,0.01299099,0.000973566,0.012682529,0.000365183,0.209799117,0.003457119,0.038358676
208,0.208696326,0.511166909,0.013093037,0.00098179,0.01279528,0.000368395,0.211032518,0.003479061,0.038386684
209,0.20798285,0.510361422,0.013193344,0.000989899,0.012906684,0.000371566,0.21228013,0.003501188,0.038412918
210,0.207265744,0.50955066,0.01329184,0.000997885,0.013016668,0.000374695,0.21354161,0.003523499,0.038437398
211,0.206545144,0.508734975,0.013388455,0.001005745,0.013125159,0.00037778,0.214816606,0.003545989,0.038460147
212,0.205821188,0.507914723,0.013483121,0.001013473,0.013232082,0.000380818,0.216104749,0.003568656,0.038481189
213,0.205094018,0.507090266,0.01357577,0.001021062,0.013337366,0.000383807,0.217405664,0.003591497,0.038500549
214,0.204363777,0.506261974,0.013666337,0.001028509,0.013440936,0.000386746,0.218718959,0.00361451,0.038518252
215,0.203630613,0.50543022,0.013754756,0.001035807,0.013542723,0.000389632,0.220044235,0.00363769,0.038534324
216,0.202894674,0.504595385,0.013840964,0.001042951,0.013642654,0.000392464,0.22138108,0.003661035,0.038548794
217,0.202156112,0.503757853,0.0139249,0.001049936,0.013740661,0.000395238,0.22272907,0.003684541,0.038561688
218,0.201415082,0.502918013,0.014006504,0.001056758,0.013836676,0.000397954,0.224087773,0.003708204,0.038573035
219,0.200671738,0.50207626,0.014085719,0.001063411,0.01393063,0.00040061,0.225456744,0.003732021,0.038582866
220,0.19992624,0.501232989,0.014162489,0.001069892,0.014022459,0.000403202,0.226835529,0.003755989,0.038591212
221,0.199178746,0.500388603,0.01423676,0.001076194,0.014112097,0.000405731,0.228223666,0.003780102,0.038598102
222,0.198429417,0.499543505,0.014308481,0.001082314,0.014199483,0.000408193,0.22962068,0.003804357,0.03860357
223,0.197678418,0.498698102,0.014377603,0.001088247,0.014284554,0.000410587,0.23102609,0.003828751,0.038607647
224,0.19692591,0.497852803,0.01444408,0.00109399,0.014367253,0.000412912,0.232439406,0.003853278,0.038610368
225,0.19617206,0.497008019,0.014507868,0.001099538,0.014447521,0.000415165,0.233860129,0.003877934,0.038611766
226,0.195417033,0.496164161,0.014568924,0.001104888,0.014525304,0.000417346,0.235287752,0.003902716,0.038611876
227,0.194660996,0.495321644,0.01462721,0.001110036,0.014600548,0.000419453,0.236721761,0.003927619,0.038610733
228,0.193904117,0.494480881,0.014682691,0.001114978,0.014673203,0.000421483,0.238161636,0.003952637,0.038608373
229,0.193146561,0.493642287,0.014735333,0.001119712,0.014743221,0.000423437,0.239606849,0.003977767,0.038604832
230,0.192388499,0.492806275,0.014785105,0.001124235,0.014810554,0.000425313,0.241056869,0.004003004,0.038600147
231,0.191630096,0.491973259,0.01483198,0.001128543,0.014875161,0.000427109,0.242511155,0.004028343,0.038594355
232,0.190871522,0.49114365,0.014875934,0.001132634,0.014936999,0.000428824,0.243969166,0.004053779,0.038587494
233,0.190112942,0.490317858,0.014916945,0.001136505,0.014996031,0.000430458,0.245430353,0.004079307,0.038579601
234,0.189354525,0.489496293,0.014954994,0.001140156,0.015052221,0.000432008,0.246894165,0.004104923,0.038570715
235,0.188596436,0.48867936,0.014990067,0.001143583,0.015105537,0.000433476,0.248360047,0.004130621,0.038560874
236,0.187838839,0.487867463,0.015022151,0.001146784,0.015155949,0.000434859,0.249827441,0.004156396,0.038550118
237,0.1870819,0.487061001,0.015051236,0.00114976,0.015203429,0.000436156,0.251295789,0.004182244,0.038538485
238,0.186325782,0.48626037,0.015077317,0.001152507,0.015247954,0.000437368,0.252764529,0.004208159,0.038526015
239,0.185570645,0.485465962,0.01510039,0.001155026,0.015289503,0.000438494,0.254233098,0.004234136,0.038512746
240,0.18481665,0.484678165,0.015120457,0.001157315,0.015328057,0.000439533,0.255700934,0.00426017,0.038498719
241,0.184063955,0.483897362,0.015137519,0.001159374,0.015363602,0.000440485,0.257167474,0.004286255,0.038483973
242,0.183312717,0.483123929,0.015151582,0.001161203,0.015396126,0.00044135,0.258632157,0.004312387,0.038468548
243,0.182563089,0.48235824,0.015162658,0.001162802,0.01542562,0.000442127,0.260094422,0.004338561,0.038452482
244,0.181815225,0.481600658,0.015170756,0.00116417,0.015452079,0.000442816,0.261553709,0.004364771,0.038435817
245,0.181069275,0.480851544,0.015175893,0.001165309,0.015475499,0.000443417,0.263009463,0.004391011,0.03841859
246,0.180325385,0.48011125,0.015178087,0.001166218,0.01549588,0.000443931,0.26446113,0.004417278,0.038400841
247,0.1795837,0.479380122,0.015177358,0.001166899,0.015513228,0.000444358,0.265908161,0.004443565,0.03838261
