 t , uL, uV
 91.000000000, -.002426563, .003368653
 92.000000000, -.002437351, .003368619
 93.000000000, -.002437351, .003368619
 94.000000000, -.002437351, .003368619
 95.000000000, -.002437351, .003368619
 96.000000000, -.002447345, .003368005
 97.000000000, -.002447345, .003368005
 98.000000000, -.002447345, .003368005
 99.000000000, -.002447345, .003368005
 100.000000000, -.002457919, .003367176
 101.000000000, -.002457919, .003367176
 102.000000000, -.002457919, .003367176
 103.000000000, -.002457919, .003367176
 104.000000000, -.002468493, .003365886
 105.000000000, -.002468493, .003365886
 106.000000000, -.002468493, .003365886
 107.000000000, -.002468493, .003365886
 108.000000000, -.002479087, .003363962
 109.000000000, -.002479087, .003363962
 110.000000000, -.002479087, .003363962
 111.000000000, -.002479087, .003363962
 112.000000000, -.002489181, .003361442
 113.000000000, -.002489181, .003361442
 114.000000000, -.002489181, .003361442
 115.000000000, -.002489181, .003361442
 116.000000000, -.002499310, .003358812
 117.000000000, -.002499310, .003358812
 118.000000000, -.002499310, .003358812
 119.000000000, -.002499310, .003358812
 120.000000000, -.002509206, .003354898
 121.000000000, -.002509206, .003354898
 122.000000000, -.002509206, .003354898
 123.000000000, -.002509206, .003354898
 124.000000000, -.002518455, .003350413
 125.000000000, -.002518455, .003350413
 126.000000000, -.002518455, .003350413
 127.000000000, -.002518455, .003350413
 128.000000000, -.002527427, .003344628
 129.000000000, -.002527427, .003344628
 130.000000000, -.002527427, .003344628
 131.000000000, -.002527427, .003344628
 132.000000000, -.002535747, .003337549
 133.000000000, -.002535747, .003337549
 134.000000000, -.002535747, .003337549
 135.000000000, -.002535747, .003337549
 136.000000000, -.002543553, .003329496
 137.000000000, -.002543553, .003329496
 138.000000000, -.002543553, .003329496
 139.000000000, -.002543553, .003329496
 140.000000000, -.002550199, .003319826
 141.000000000, -.002550199, .003319826
 142.000000000, -.002550199, .003319826
 143.000000000, -.002550199, .003319826
 144.000000000, -.002556174, .003309601
 145.000000000, -.002556174, .003309601
 146.000000000, -.002556174, .003309601
 147.000000000, -.002556174, .003309601
 148.000000000, -.002560942, .003297188
 149.000000000, -.002560942, .003297188
 150.000000000, -.002560942, .003297188
 151.000000000, -.002560942, .003297188
 152.000000000, -.002564273, .003283033
 153.000000000, -.002564273, .003283033
 154.000000000, -.002564273, .003283033
 155.000000000, -.002564273, .003283033
 156.000000000, -.002565817, .003266852
 157.000000000, -.002565817, .003266852
 158.000000000, -.002565817, .003266852
 159.000000000, -.002565817, .003266852
 160.000000000, -.002566276, .003248446
 161.000000000, -.002566276, .003248446
 162.000000000, -.002566276, .003248446
 163.000000000, -.002566276, .003248446
 164.000000000, -.002564190, .003228160
 165.000000000, -.002564190, .003228160
 166.000000000, -.002564190, .003228160
 167.000000000, -.002564190, .003228160
 168.000000000, -.002560379, .003205622
 169.000000000, -.002560379, .003205622
 170.000000000, -.002560379, .003205622
 171.000000000, -.002560379, .003205622
 172.000000000, -.002554235, .003181384
 173.000000000, -.002554235, .003181384
 174.000000000, -.002554235, .003181384
 175.000000000, -.002554235, .003181384
 176.000000000, -.002545135, .003153670
 177.000000000, -.002545135, .003153670
 178.000000000, -.002545135, .003153670
 179.000000000, -.002545135, .003153670
 180.000000000, -.002533941, .003124103
 181.000000000, -.002533941, .003124103
 182.000000000, -.002533941, .003124103
 183.000000000, -.002533941, .003124103
 184.000000000, -.002518834, .003091083
 185.000000000, -.002518834, .003091083
 186.000000000, -.002518834, .003091083
 187.000000000, -.002518834, .003091083
 188.000000000, -.002500323, .003055518
 189.000000000, -.002500323, .003055518
 190.000000000, -.002500323, .003055518
 191.000000000, -.002500323, .003055518
 192.000000000, -.002478858, .003017684
 193.000000000, -.002478858, .003017684
 194.000000000, -.002478858, .003017684
 195.000000000, -.002478858, .003017684
 196.000000000, -.002453350, .002976167
 197.000000000, -.002453350, .002976167
 198.000000000, -.002453350, .002976167
 199.000000000, -.002453350, .002976167
 200.000000000, -.002423989, .002931730
 201.000000000, -.002423989, .002931730
 202.000000000, -.002423989, .002931730
 203.000000000, -.002423989, .002931730
 204.000000000, -.002390495, .002884969
 205.000000000, -.002390495, .002884969
 206.000000000, -.002390495, .002884969
 207.000000000, -.002390495, .002884969
 208.000000000, -.002352798, .002834312
 209.000000000, -.002352798, .002834312
 210.000000000, -.002352798, .002834312
 211.000000000, -.002352798, .002834312
 212.000000000, -.002310206, .002781542
 213.000000000, -.002310206, .002781542
 214.000000000, -.002310206, .002781542
 215.000000000, -.002310206, .002781542
 216.000000000, -.002264209, .002724809
 217.000000000, -.002264209, .002724809
 218.000000000, -.002264209, .002724809
 219.000000000, -.002264209, .002724809
 220.000000000, -.002212655, .002665260
 221.000000000, -.002212655, .002665260
 222.000000000, -.002212655, .002665260
 223.000000000, -.002212655, .002665260
 224.000000000, -.002156963, .002603070
 225.000000000, -.002156963, .002603070
 226.000000000, -.002156963, .002603070
 227.000000000, -.002156963, .002603070
 228.000000000, -.002096814, .002537399
 229.000000000, -.002096814, .002537399
 230.000000000, -.002096814, .002537399
 231.000000000, -.002096814, .002537399
 232.000000000, -.002031504, .002469222
 233.000000000, -.002031504, .002469222
 234.000000000, -.002031504, .002469222
 235.000000000, -.002031504, .002469222
 236.000000000, -.001962949, .002398198
 237.000000000, -.001962949, .002398198
 238.000000000, -.001962949, .002398198
 239.000000000, -.001962949, .002398198
 240.000000000, -.001889977, .002324272
 241.000000000, -.001889977, .002324272
 242.000000000, -.001889977, .002324272
 243.000000000, -.001889977, .002324272
 244.000000000, -.001813291, .002246881
 245.000000000, -.001813291, .002246881
 246.000000000, -.001813291, .002246881
 247.000000000, -.001813291, .002246881
 248.000000000, -.001733470, .002166777
 249.000000000, -.001733470, .002166777
 250.000000000, -.001733470, .002166777
 251.000000000, -.001733470, .002166777
 252.000000000, -.001650251, .002085005
 253.000000000, -.001650251, .002085005
 254.000000000, -.001650251, .002085005
 255.000000000, -.001650251, .002085005
 256.000000000, -.001563870, .001999953
 257.000000000, -.001563870, .001999953
 258.000000000, -.001563870, .001999953
 259.000000000, -.001563870, .001999953
 260.000000000, -.001476790, .001912931
 261.000000000, -.001476790, .001912931
 262.000000000, -.001476790, .001912931
 263.000000000, -.001476790, .001912931
 264.000000000, -.001386880, .001822931
 265.000000000, -.001386880, .001822931
 266.000000000, -.001386880, .001822931
 267.000000000, -.001386880, .001822931
 268.000000000, -.001296617, .001731322
 269.000000000, -.001296617, .001731322
 270.000000000, -.001296617, .001731322
 271.000000000, -.001296617, .001731322
 272.000000000, -.001205508, .001637558
 273.000000000, -.001205508, .001637558
 274.000000000, -.001205508, .001637558
 275.000000000, -.001205508, .001637558
 276.000000000, -.001114311, .001543006
 277.000000000, -.001114311, .001543006
 278.000000000, -.001114311, .001543006
 279.000000000, -.001114311, .001543006
 280.000000000, -.001023844, .001445909
 281.000000000, -.001023844, .001445909
 282.000000000, -.001023844, .001445909
 283.000000000, -.001023844, .001445909
 284.000000000, -.000934717, .001347850
 285.000000000, -.000934717, .001347850
 286.000000000, -.000934717, .001347850
 287.000000000, -.000934717, .001347850
 288.000000000, -.000847175, .001249217
 289.000000000, -.000847175, .001249217
 290.000000000, -.000847175, .001249217
 291.000000000, -.000847175, .001249217
 292.000000000, -.000761512, .001149992
 293.000000000, -.000761512, .001149992
 294.000000000, -.000761512, .001149992
 295.000000000, -.000761512, .001149992
 296.000000000, -.000679313, .001050702
 297.000000000, -.000679313, .001050702
 298.000000000, -.000679313, .001050702
 299.000000000, -.000679313, .001050702
 300.000000000, -.000600068, .000951881
 301.000000000, -.000600068, .000951881
 302.000000000, -.000600068, .000951881
 303.000000000, -.000600068, .000951881
 304.000000000, -.000524255, .000854516
 305.000000000, -.000524255, .000854516
 306.000000000, -.000524255, .000854516
 307.000000000, -.000524255, .000854516
 308.000000000, -.000453339, .000758475
 309.000000000, -.000453339, .000758475
 310.000000000, -.000453339, .000758475
 311.000000000, -.000453339, .000758475
 312.000000000, -.000386325, .000664932
 313.000000000, -.000386325, .000664932
 314.000000000, -.000386325, .000664932
 315.000000000, -.000386325, .000664932
 316.000000000, -.000324265, .000574012
 317.000000000, -.000324265, .000574012
 318.000000000, -.000324265, .000574012
 319.000000000, -.000324265, .000574012
 320.000000000, -.000266718, .000486694
 321.000000000, -.000266718, .000486694
 322.000000000, -.000266718, .000486694
 323.000000000, -.000266718, .000486694
 324.000000000, -.000215499, .000403613
 325.000000000, -.000215499, .000403613
 326.000000000, -.000215499, .000403613
 327.000000000, -.000215499, .000403613
 328.000000000, -.000169235, .000326396
 329.000000000, -.000169235, .000326396
 330.000000000, -.000169235, .000326396
 331.000000000, -.000169235, .000326396
 332.000000000, -.000127745, .000255028
 333.000000000, -.000127745, .000255028
 334.000000000, -.000127745, .000255028
 335.000000000, -.000127745, .000255028
 336.000000000, -.000092932, .000189678
 337.000000000, -.000092932, .000189678
 338.000000000, -.000092932, .000189678
 339.000000000, -.000092932, .000189678
 340.000000000, -.000062491, .000133185
 341.000000000, -.000062491, .000133185
 342.000000000, -.000062491, .000133185
 343.000000000, -.000062491, .000133185
 344.000000000, -.000038463, .000084652
 345.000000000, -.000038463, .000084652
 346.000000000, -.000038463, .000084652
 347.000000000, -.000038463, .000084652
 348.000000000, -.000019710, .000046064
 349.000000000, -.000019710, .000046064
 350.000000000, -.000019710, .000046064
 351.000000000, -.000019710, .000046064
 352.000000000, -.000007851, .000018247
 353.000000000, -.000007851, .000018247
 354.000000000, -.000007851, .000018247
 355.000000000, -.000007851, .000018247
 356.000000000, -.000001224, .000002581
 357.000000000, -.000001224, .000002581
 358.000000000, -.000001224, .000002581
 359.000000000, -.000001224, .000002581
 360.000000000, -.000001224, .000002581
