"time","L","S","E","I_S","I_A","H","R","D","V","YIS","YIH","Vcon","XMAY"
"t","CL","CS","CE","CIS","CIA","CH","CR","CD","CV"
143.,0.,0.519327077,0.005419453,0.000399227,0.005141484,0.000148299,0.167017188,0.00246809,0.300079182
144.,0.,0.518235465,0.005495155,0.00040485,0.00521423,0.000150397,0.167063013,0.002477089,0.300959802
145.,0.,0.517144123,0.005571677,0.000410536,0.00528783,0.000152519,0.167122396,0.002486214,0.301824706
146.,0.,0.51605298,0.005649014,0.000416285,0.005362282,0.000154666,0.167195421,0.002495467,0.302673884
147.,0.,0.514961969,0.005727159,0.000422099,0.005437584,0.000156837,0.167282174,0.00250485,0.303507329
148.,0.,0.513871023,0.005806107,0.000427975,0.005513731,0.000159032,0.167382736,0.002514364,0.304325032
149.,0.,0.512780079,0.00588585,0.000433913,0.005590721,0.000161251,0.16749719,0.002524011,0.305126986
150.,0.,0.511689075,0.00596638,0.000439914,0.005668548,0.000163494,0.167625616,0.002533791,0.305913181
151.,0.,0.510597951,0.006047688,0.000445977,0.005747208,0.000165761,0.167768095,0.002543707,0.306683613
152.,0.,0.509506651,0.006129765,0.0004521,0.005826696,0.000168052,0.167924704,0.002553759,0.307438274
153.,0.,0.50841512,0.006212601,0.000458284,0.005907003,0.000170366,0.168095518,0.002563949,0.308177158
154.,0.,0.507323306,0.006296184,0.000464528,0.005988124,0.000172704,0.168280614,0.002574278,0.308900262
155.,0.,0.506231159,0.006380503,0.000470831,0.006070051,0.000175064,0.168480064,0.002584748,0.309607581
156.,0.,0.505138632,0.006465544,0.000477192,0.006152774,0.000177448,0.168693937,0.002595361,0.310299111
157.,0.,0.504045682,0.006551296,0.000483611,0.006236286,0.000179853,0.168922304,0.002606116,0.310974852
158.,0.,0.502952266,0.006637743,0.000490086,0.006320574,0.000182281,0.169165231,0.002617017,0.311634802
159.,0.,0.501858347,0.00672487,0.000496617,0.00640563,0.000184731,0.16942278,0.002628063,0.312278962
160.,0.,0.500763888,0.006812662,0.000503202,0.00649144,0.000187202,0.169695016,0.002639256,0.312907334
161.,0.,0.499668857,0.0069011,0.000509841,0.006577994,0.000189694,0.169981995,0.002650598,0.31351992
162.,0.,0.498573225,0.006990168,0.000516532,0.006665276,0.000192207,0.170283774,0.002662089,0.314116727
