"time","L","S","E","I_S","I_A","H","R","D","V","YIS","YIH","Vcon","XMAY"
"t","NCL","NCS","NCE","NCIS","NCIA","NCH","NCR","NCD","NCV"
167.,0.,0.739749208,0.009818279,0.000724134,0.009323913,0.0002691,0.186115623,0.002878325,0.051121417
168.,0.,0.738609708,0.009948273,0.000734015,0.009453714,0.000272834,0.186850066,0.002894646,0.051236743
169.,0.,0.737451673,0.010078586,0.000743934,0.009584141,0.000276586,0.187604955,0.002911189,0.051348936
170.,0.,0.736275227,0.010209158,0.000753886,0.009715142,0.000280354,0.188380288,0.002927956,0.051457989
171.,0.,0.735080507,0.010339927,0.000763868,0.009846664,0.000284135,0.189176054,0.002944947,0.051563897
172.,0.,0.733867662,0.010470828,0.000773875,0.009978654,0.00028793,0.18999223,0.002962163,0.051666657
173.,0.,0.732636856,0.010601795,0.000783902,0.010111055,0.000291735,0.190828784,0.002979605,0.051766268
174.,0.,0.731388264,0.010732761,0.000793945,0.010243809,0.00029555,0.191685673,0.002997272,0.051862727
175.,0.,0.730122078,0.010863656,0.000803998,0.010376855,0.000299372,0.192562842,0.003015166,0.051956034
176.,0.,0.7288385,0.010994409,0.000814057,0.01051013,0.000303199,0.193460226,0.003033286,0.052046191
177.,0.,0.727537749,0.011124949,0.000824116,0.010643573,0.000307031,0.194377749,0.003051633,0.052133201
178.,0.,0.726220056,0.011255199,0.000834171,0.010777116,0.000310864,0.195315321,0.003070207,0.052217066
179.,0.,0.724885669,0.011385086,0.000844215,0.010910692,0.000314698,0.196272841,0.003089007,0.052297792
180.,0.,0.723534847,0.011514533,0.000854243,0.011044232,0.000318529,0.197250197,0.003108034,0.052375386
181.,0.,0.722167866,0.01164346,0.00086425,0.011177666,0.000322356,0.198247262,0.003127286,0.052449854
182.,0.,0.720785015,0.01177179,0.00087423,0.011310921,0.000326176,0.199263898,0.003146764,0.052521207
183.,0.,0.719386598,0.011899442,0.000884176,0.011443923,0.000329988,0.200299952,0.003166467,0.052589454
184.,0.,0.717972934,0.012026334,0.000894084,0.011576597,0.00033379,0.20135526,0.003186394,0.052654607
185.,0.,0.716544354,0.012152384,0.000903946,0.011708867,0.000337578,0.202429644,0.003206545,0.052716681
186.,0.,0.715101208,0.012277511,0.000913757,0.011840655,0.000341352,0.203522912,0.003226917,0.052775689
187.,0.,0.713643856,0.012401629,0.000923511,0.011971881,0.000345108,0.204634857,0.003247511,0.052831648
188.,0.,0.712172675,0.012524654,0.000933201,0.012102466,0.000348844,0.20576526,0.003268324,0.052884575
189.,0.,0.710688054,0.012646504,0.000942821,0.012232328,0.000352558,0.206913888,0.003289356,0.052934491
190.,0.,0.709190398,0.012767092,0.000952365,0.012361385,0.000356247,0.208080492,0.003310605,0.052981416
191.,0.,0.707680126,0.012886333,0.000961826,0.012489554,0.000359909,0.20926481,0.003332069,0.053025372
192.,0.,0.706157668,0.013004144,0.000971197,0.012616753,0.000363542,0.210466567,0.003353746,0.053066384
193.,0.,0.704623469,0.013120438,0.000980473,0.012742896,0.000367143,0.211685471,0.003375634,0.053104475
194.,0.,0.703077989,0.013235131,0.000989647,0.012867899,0.00037071,0.212921218,0.003397731,0.053139675
195.,0.,0.701521698,0.01334814,0.000998711,0.012991677,0.00037424,0.214173488,0.003420035,0.05317201
196.,0.,0.699955079,0.013459381,0.001007661,0.013114145,0.000377731,0.215441948,0.003442544,0.05320151
197.,0.,0.698378629,0.01356877,0.001016489,0.013235218,0.00038118,0.216726251,0.003465254,0.053228209
198.,0.,0.696792855,0.013676227,0.001025189,0.013354811,0.000384585,0.218026034,0.003488163,0.053252137
199.,0.,0.695198277,0.013781668,0.001033754,0.013472838,0.000387943,0.219340921,0.003511268,0.05327333
200.,0.,0.693595424,0.013885016,0.001042179,0.013589215,0.000391253,0.220670523,0.003534566,0.053291824
201.,0.,0.691984838,0.013986191,0.001050456,0.013703858,0.00039451,0.222014437,0.003558054,0.053307655
202.,0.,0.690367069,0.014085116,0.00105858,0.013816684,0.000397714,0.223372245,0.003581728,0.053320863
203.,0.,0.688742678,0.014181715,0.001066545,0.01392761,0.000400862,0.224743517,0.003605586,0.053331488
204.,0.,0.687112234,0.014275915,0.001074344,0.014036553,0.000403951,0.226127809,0.003629623,0.053339572
205.,0.,0.685476315,0.014367643,0.001081972,0.014143434,0.000406979,0.227524665,0.003653836,0.053345156
206.,0.,0.683835508,0.014456831,0.001089422,0.014248172,0.000409943,0.228933617,0.003678221,0.053348286
207.,0.,0.682190406,0.014543409,0.00109669,0.014350689,0.000412843,0.230354182,0.003702774,0.053349007
208.,0.,0.680541609,0.014627312,0.00110377,0.01445091,0.000415674,0.231785869,0.003727491,0.053347365
209.,0.,0.678889724,0.014708478,0.001110656,0.014548758,0.000418436,0.233228172,0.003752368,0.053343409
210.,0.,0.677235363,0.014786846,0.001117343,0.01464416,0.000421125,0.234680577,0.003777399,0.053337187
211.,0.,0.675579143,0.014862358,0.001123826,0.014737045,0.000423741,0.236142555,0.003802582,0.05332875
212.,0.,0.673921685,0.014934959,0.0011301,0.014827344,0.000426281,0.237613572,0.00382791,0.053318149
213.,0.,0.672263614,0.015004597,0.001136161,0.014914989,0.000428743,0.23909308,0.00385338,0.053305436
214.,0.,0.670605558,0.015071223,0.001142004,0.014999916,0.000431125,0.240580523,0.003878987,0.053290664
