 t  , CL , CS , CE , CIS, CIA, CH , CR , CD , CV 
 53.000000000, .000000000, .630741161, .001579872, .000117272, .001521607, .000043779, .208427216, .002012321, .155556772
 54.000000000, .000000000, .629213026, .001598673, .000118639, .001539034, .000044283, .207553187, .002014964, .157918194
 55.000000000, .000000000, .627694918, .001617817, .000120032, .001556783, .000044796, .206687357, .002017638, .160260660
 56.000000000, .000000000, .626186707, .001637308, .000121449, .001574859, .000045318, .205829741, .002020344, .162584272
 57.000000000, .000000000, .624688266, .001657153, .000122893, .001593268, .000045851, .204980356, .002023082, .164889131
 58.000000000, .000000000, .623199466, .001677357, .000124363, .001612014, .000046393, .204139220, .002025852, .167175335
 59.000000000, .000000000, .621720182, .001697925, .000125860, .001631103, .000046944, .203306350, .002028656, .169442981
 60.000000000, .000000000, .620250285, .001718864, .000127384, .001650540, .000047506, .202481766, .002031493, .171692162
 61.000000000, .000000000, .618789651, .001740178, .000128935, .001670331, .000048078, .201665487, .002034364, .173922974
 62.000000000, .000000000, .617338154, .001761875, .000130514, .001690481, .000048661, .200857535, .002037271, .176135508
 63.000000000, .000000000, .615895669, .001783959, .000132122, .001710996, .000049254, .200057932, .002040213, .178329855
 64.000000000, .000000000, .614462071, .001806437, .000133759, .001731882, .000049858, .199266700, .002043191, .180506102
 65.000000000, .000000000, .613037236, .001829316, .000135425, .001753145, .000050472, .198483864, .002046206, .182664336
 66.000000000, .000000000, .611621040, .001852600, .000137121, .001774790, .000051098, .197709448, .002049259, .184804645
 67.000000000, .000000000, .610213361, .001876297, .000138847, .001796823, .000051735, .196943478, .002052350, .186927110
 68.000000000, .000000000, .608814075, .001900413, .000140604, .001819250, .000052383, .196185980, .002055480, .189031815
 69.000000000, .000000000, .607423060, .001924955, .000142392, .001842078, .000053043, .195436983, .002058649, .191118840
 70.000000000, .000000000, .606040195, .001949928, .000144211, .001865313, .000053714, .194696515, .002061859, .193188264
 71.000000000, .000000000, .604665357, .001975339, .000146063, .001888961, .000054398, .193964607, .002065110, .195240165
 72.000000000, .000000000, .603298426, .002001195, .000147948, .001913028, .000055093, .193241289, .002068402, .197274618
 73.000000000, .000000000, .601939281, .002027503, .000149865, .001937521, .000055801, .192526592, .002071737, .199291698
 74.000000000, .000000000, .600587802, .002054270, .000151817, .001962447, .000056521, .191820550, .002075115, .201291478
 75.000000000, .000000000, .599243868, .002081502, .000153802, .001987811, .000057254, .191123197, .002078538, .203274028
 76.000000000, .000000000, .597907360, .002109206, .000155823, .002013621, .000058000, .190434568, .002082005, .205239418
 77.000000000, .000000000, .596578158, .002137390, .000157878, .002039883, .000058759, .189754699, .002085517, .207187715
 78.000000000, .000000000, .595256144, .002166060, .000159969, .002066605, .000059531, .189083627, .002089076, .209118988
 79.000000000, .000000000, .593941199, .002195224, .000162097, .002093793, .000060317, .188421390, .002092682, .211033299
 80.000000000, .000000000, .592633205, .002224888, .000164261, .002121454, .000061116, .187768029, .002096336, .212930712
 81.000000000, .000000000, .591332044, .002255060, .000166462, .002149595, .000061929, .187123582, .002100038, .214811289
 82.000000000, .000000000, .590037598, .002285747, .000168702, .002178223, .000062756, .186488093, .002103791, .216675090
 83.000000000, .000000000, .588749751, .002316957, .000170980, .002207345, .000063598, .185861603, .002107594, .218522173
 84.000000000, .000000000, .587468384, .002348697, .000173297, .002236969, .000064454, .185244156, .002111448, .220352595
 85.000000000, .000000000, .586193381, .002380974, .000175653, .002267102, .000065324, .184635798, .002115354, .222166412
 86.000000000, .000000000, .584924627, .002413797, .000178050, .002297752, .000066210, .184036575, .002119313, .223963677
 87.000000000, .000000000, .583662004, .002447171, .000180487, .002328925, .000067111, .183446533, .002123327, .225744442
 88.000000000, .000000000, .582405398, .002481106, .000182966, .002360629, .000068027, .182865721, .002127395, .227508758
 89.000000000, .000000000, .581154692, .002515609, .000185486, .002392872, .000068958, .182294189, .002131520, .229256674
 90.000000000, .000000000, .579909772, .002550686, .000188049, .002425661, .000069905, .181731987, .002135701, .230988238
 91.000000000, .000000000, .578670523, .002586347, .000190655, .002459004, .000070869, .181179167, .002139940, .232703495
 92.000000000, .000000000, .577436830, .002622599, .000193305, .002492909, .000071848, .180635782, .002144237, .234402490
 93.000000000, .000000000, .576208579, .002659449, .000195998, .002527383, .000072844, .180101886, .002148595, .236085266
 94.000000000, .000000000, .574985656, .002696905, .000198737, .002562434, .000073857, .179577535, .002153013, .237751865
 95.000000000, .000000000, .573767947, .002734975, .000201520, .002598070, .000074886, .179062785, .002157492, .239402325
 96.000000000, .000000000, .572555339, .002773667, .000204350, .002634298, .000075932, .178557693, .002162035, .241036686
 97.000000000, .000000000, .571347719, .002812988, .000207226, .002671127, .000076996, .178062318, .002166641, .242654984
 98.000000000, .000000000, .570144975, .002852946, .000210150, .002708564, .000078078, .177576720, .002171312, .244257255
 99.000000000, .000000000, .568946993, .002893549, .000213121, .002746618, .000079177, .177100961, .002176049, .245843532
 100.000000000, .000000000, .567753663, .002934805, .000216141, .002785295, .000080294, .176635102, .002180853, .247413848
 101.000000000, .000000000, .566564871, .002976721, .000219209, .002824604, .000081429, .176179206, .002185725, .248968234
 102.000000000, .000000000, .565380508, .003019305, .000222327, .002864553, .000082583, .175733339, .002190666, .250506719
 103.000000000, .000000000, .564200461, .003062564, .000225495, .002905150, .000083756, .175297565, .002195678, .252029331
 104.000000000, .000000000, .563024621, .003106507, .000228714, .002946402, .000084947, .174871951, .002200761, .253536097
 105.000000000, .000000000, .561852877, .003151140, .000231984, .002988318, .000086158, .174456566, .002205916, .255027041
 106.000000000, .000000000, .560685118, .003196471, .000235305, .003030905, .000087388, .174051478, .002211145, .256502188
